time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/loss,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/n_updates,train/clip_fraction,train/learning_rate,train/approx_kl
2267,130,395.04,294912,187.25601602999996,144,0.874659538269043,4.889113903045654,0.2,-0.0026074335000885185,40.797511549666524,-0.5747492722002789,1144,0.07208251953125,0.0004511893333333333,0.0043277633
2267,130,393.48,296960,181.35188478999996,145,0.810185968875885,15.466629981994629,0.2,-0.00046244539225881454,88.14883785694838,-0.6074126184685156,1152,0.06256103515625,0.00045084800000000006,0.0054993443
2269,131,405.48,299008,177.12673939999996,146,0.156258225440979,17.849384307861328,0.2,-0.0018221144064227701,125.8046698179096,-0.6457016833592206,1160,0.0712890625,0.0004505066666666667,0.009210331
2271,132,404.6,301056,177.82498745,147,0.8345168828964233,6.985183238983154,0.2,-0.00223355298385286,48.529347063973546,-0.5840910563711077,1168,0.06146240234375,0.0004501653333333333,0.006664481
2270,133,402.86,303104,178.11304999,148,0.8354219198226929,13.765785217285156,0.2,-0.0017885052402561996,38.78942880406976,-0.4988775249803439,1176,0.0567626953125,0.00044982400000000004,0.0043036547
2272,134,412.47,305152,182.46631428,149,0.9440286755561829,3.4171252250671387,0.2,9.964545461116359e-05,4.425269078696147,-0.5206401918549091,1184,0.13653564453125,0.0004494826666666667,0.014744411
2276,134,399.49,307200,181.07456016000003,150,0.841171145439148,31.673891067504883,0.2,-0.005204343435252667,40.89214610401541,-0.5326195860980079,1192,0.0601806640625,0.00044914133333333334,0.004534887
2278,135,397.74,309248,181.35525879999997,151,0.7623767852783203,5.533972263336182,0.2,-0.0013912136664657737,60.40134333819151,-0.5388212908292189,1200,0.039794921875,0.0004488,0.0045890473
2280,136,398.0,311296,184.18018097,152,0.9150363802909851,3.2295982837677,0.2,-0.0018017018028331222,8.423892832361162,-0.5534793265396729,1208,0.0875244140625,0.0004484586666666667,0.0060484633
2281,137,410.61,313344,184.18949981999995,153,0.8482065796852112,1.3692162036895752,0.2,-0.00325833793158381,12.181588781066239,-0.597605183837004,1216,0.1458740234375,0.0004481173333333333,0.005552396
2281,138,411.52,315392,184.83877597999995,154,0.9187382459640503,3.6463406085968018,0.2,-0.002843064828994102,8.738630815409124,-0.5966014780569822,1224,0.11358642578125,0.000447776,0.012053641
2283,139,419.07,317440,183.41716544,155,0.6323199272155762,19.396526336669922,0.2,-0.0006133040133136092,113.592912921682,-0.5457717881072313,1232,0.05950927734375,0.00044743466666666667,0.0062757256
2283,139,420.56,319488,183.63814155999998,156,0.6997150182723999,22.11772918701172,0.2,-0.003681208869238617,43.93633742071688,-0.48914811783470213,1240,0.044677734375,0.00044709333333333334,0.0072302874
2283,140,435.42,321536,182.54486208000003,157,0.8692201375961304,2.1919455528259277,0.2,-0.0037777915895276237,22.46999952197075,-0.6065151034854352,1248,0.08203125,0.00044675199999999997,0.012842355
2284,141,441.26,323584,178.46671772999997,158,0.903488039970398,5.723672866821289,0.2,-0.001777570912054216,12.426501018926501,-0.5062724776798859,1256,0.08477783203125,0.0004464106666666667,0.009998433
2287,142,450.59,325632,178.95408157000003,159,0.7984282970428467,7.390644550323486,0.2,-0.0011772725283663021,31.214166257996112,-0.568672007182613,1264,0.09564208984375,0.0004460693333333333,0.0098656155
2288,143,436.46,327680,176.09500844000002,160,0.7956282496452332,6.812807083129883,0.2,-0.004812066252270597,61.85408551432192,-0.5042847625445575,1272,0.054443359375,0.000445728,0.0064419927
2291,143,436.53,329728,172.96622523999997,161,0.6891529560089111,66.91725158691406,0.2,-0.0009270064729207661,76.10657278075814,-0.4836105810245499,1280,0.02679443359375,0.0004453866666666667,0.002457702
2294,144,438.63,331776,172.56802288999998,162,0.8196674585342407,22.885486602783203,0.2,-0.0021658912392013008,80.05674484558403,-0.4938288371777162,1288,0.04833984375,0.00044504533333333335,0.0044973153
2297,145,430.8,333824,173.04523312,163,0.7793802618980408,4.101267337799072,0.2,-0.0046417632038355805,47.252267157658935,-0.4887622391106561,1296,0.07000732421875,0.000444704,0.0038885225
2296,146,436.31,335872,174.57250383,164,0.9033142924308777,5.2900919914245605,0.2,-0.003598390208935598,26.49690641555935,-0.4893616676563397,1304,0.08544921875,0.0004443626666666667,0.009733011
2299,146,435.27,337920,175.22939233,165,0.8821407556533813,4.238961219787598,0.2,-0.003544652594428044,16.71755665820092,-0.5675158391240984,1312,0.11163330078125,0.00044402133333333333,0.013996043
2301,147,434.88,339968,186.67188690999998,166,0.8559417128562927,60.33802795410156,0.2,-0.002057742454780964,46.23889787495136,-0.4603871690342203,1320,0.0386962890625,0.00044368,0.0042219865
2303,148,435.06,342016,192.43346483999997,167,0.9222770929336548,3.1406335830688477,0.2,-0.006604411451917258,32.98828814458102,-0.4532080920180306,1328,0.0760498046875,0.0004433386666666667,0.01230856
2303,149,436.25,344064,195.19407421,168,0.9394408464431763,2.3236544132232666,0.2,-0.0026556191751296865,9.533080070279539,-0.4938964906614274,1336,0.1285400390625,0.00044299733333333336,0.0121102
2303,150,444.46,346112,193.23449939999998,169,0.9019297957420349,8.221271514892578,0.2,-0.0029415858207357815,27.435410709585994,-0.46419669361785054,1344,0.07470703125,0.000442656,0.0043722866
2304,151,454.87,348160,188.82066077,170,0.6508573889732361,16.72017478942871,0.2,-0.0013167214383429382,22.377453458495438,-0.5133457942865789,1352,0.07818603515625,0.0004423146666666667,0.0075476216
2305,151,451.09,350208,188.04820162,171,0.5683351755142212,1.1778165102005005,0.2,-0.0032374576258007437,56.69128876551986,-0.5280233481898904,1360,0.1009521484375,0.00044197333333333334,0.009891262
2308,152,450.8,352256,185.69508948000004,172,0.8562577962875366,23.640592575073242,0.2,-0.0017352096947433893,37.642744816839695,-0.4263997668167576,1368,0.0555419921875,0.000441632,0.0063549
2312,153,456.19,354304,186.06791184000002,173,0.7416662573814392,43.937191009521484,0.2,-0.0017737454609232373,138.13207292556763,-0.475163281429559,1376,0.05096435546875,0.0004412906666666667,0.0038447934
2316,153,443.27,356352,186.94300010999999,174,0.8762072324752808,1.5862213373184204,0.2,-0.004686606065661181,19.787232507020235,-0.4518186040222645,1384,0.08258056640625,0.0004409493333333333,0.008166588
2318,154,438.05,358400,187.80516945000002,175,0.8654881119728088,6.65686559677124,0.2,-0.000564211868095299,35.61286924034357,-0.41005666728597134,1392,0.0648193359375,0.000440608,0.0065918816
2318,155,435.05,360448,189.41904646999998,176,0.8018361330032349,8.436290740966797,0.2,0.0005228892123341211,48.59628212824464,-0.4438209184445441,1400,0.0400390625,0.0004402666666666667,0.004029791
2320,156,432.38,362496,190.40806363000004,177,0.7793154716491699,1.565639853477478,0.2,-0.002151737138774479,14.686939621344209,-0.46313495095819235,1408,0.0797119140625,0.00043992533333333335,0.008164831
2323,156,425.19,364544,192.05070329999998,178,0.9255993366241455,3.555413007736206,0.2,-0.002312881279067369,8.341529851779342,-0.4545175959356129,1416,0.07635498046875,0.00043958399999999997,0.0070718043
2324,157,425.14,366592,193.12654829,179,0.6738417744636536,14.892301559448242,0.2,-0.0020448411014513113,64.30764644593,-0.47204126918222755,1424,0.09979248046875,0.0004392426666666667,0.008738664
2323,158,419.3,368640,197.46327654000004,180,0.9303598403930664,2.8466854095458984,0.2,-0.002372898015892133,9.149275639094412,-0.4437317905249074,1432,0.05426025390625,0.0004389013333333333,0.006984876
2324,159,433.24,370688,195.47983988000004,181,0.9167613983154297,2.649597644805908,0.2,-0.001325536137301242,9.118284479249269,-0.4592202535131946,1440,0.0948486328125,0.00043856,0.014805026
2326,160,427.84,372736,201.34049032,182,0.8982128500938416,1.5671279430389404,0.2,-0.005189706269447925,26.067550235427916,-0.47075100941583514,1448,0.10272216796875,0.0004382186666666667,0.004159027
2326,161,435.95,374784,202.65944463000002,183,0.6492727994918823,5.321930408477783,0.2,-0.001837522486312082,51.2183043230325,-0.3962666436564177,1456,0.05029296875,0.00043787733333333336,0.0058961767
2328,161,436.56,376832,202.57923417,184,0.9204093813896179,2.4267005920410156,0.2,-0.002025291815698438,9.248706605751067,-0.45712229516357183,1464,0.09967041015625,0.000437536,0.009447521
2330,162,436.0,378880,203.93768878,185,0.9418633580207825,7.273754119873047,0.2,-0.0017812527003115974,7.765270782168955,-0.46402513969223946,1472,0.05047607421875,0.0004371946666666667,0.0049127396
2331,163,432.03,380928,207.45322294999997,186,0.7763497829437256,5.528231620788574,0.2,-0.00226326492975204,24.408214086201042,-0.4250868452945724,1480,0.05023193359375,0.00043685333333333333,0.004790184
2332,164,436.42,382976,207.21198227000002,187,0.9221678972244263,2.6526741981506348,0.2,-0.0013556515223172028,14.357129926793277,-0.4476236255140975,1488,0.08209228515625,0.000436512,0.012084372
2335,164,445.13,385024,204.13511102999996,188,0.8926408290863037,5.665130138397217,0.2,0.00027199257237953134,10.018366170115769,-0.44001123821362853,1496,0.04632568359375,0.00043617066666666663,0.004810934
2338,165,439.03,387072,205.60854822000002,189,0.6367115378379822,7.222498416900635,0.2,-0.0028052826282873866,81.23835501261055,-0.3967885748716071,1504,0.04986572265625,0.00043582933333333337,0.0051128594
2340,166,414.55,389120,210.62004776,190,0.8692911863327026,5.255094528198242,0.2,-0.0036227134069122258,19.491086809895933,-0.37585649953689426,1512,0.0615234375,0.000435488,0.00832005
2342,166,406.03,391168,210.73407123999993,191,0.8581532835960388,4.657061576843262,0.2,0.000816751409729477,44.06442911736667,-0.3861401074100286,1520,0.065673828125,0.00043514666666666667,0.00525571
2344,167,406.43,393216,210.21893979000004,192,0.8848215937614441,9.683608055114746,0.2,-0.000743048871299834,38.47168162278831,-0.3869840787956491,1528,0.05657958984375,0.00043480533333333334,0.0038376076
2345,168,411.25,395264,205.18819417000003,193,0.750503420829773,30.179439544677734,0.2,-0.0004627952730515972,96.35749480500817,-0.42030460538808256,1536,0.024169921875,0.000434464,0.005014641
2347,169,412.72,397312,208.42894950000004,194,0.45631933212280273,11.853020668029785,0.2,-0.0014753447867406067,93.44434968009591,-0.4063672552583739,1544,0.03466796875,0.00043412266666666664,0.0029664766
2349,169,411.97,399360,208.06182253999998,195,0.8565921783447266,5.641441822052002,0.2,0.0007381247014563996,20.72678518295288,-0.3794009175617248,1552,0.05902099609375,0.0004337813333333334,0.007826221
2348,170,413.38,401408,208.11828617,196,0.8683602809906006,2.6001148223876953,0.2,-0.0007503388578697923,31.607747905887663,-0.41463596711400896,1560,0.07666015625,0.00043344,0.0057719634
2350,171,413.86,403456,206.4635249,197,0.8634640574455261,1.9239693880081177,0.2,-0.00034300688275834545,22.141097642481327,-0.46149456151761115,1568,0.05987548828125,0.0004330986666666667,0.008590676
2351,172,415.89,405504,207.36411914,198,0.9621485471725464,2.682586908340454,0.2,-0.0010314962655684212,12.638693028129637,-0.44278614630457014,1576,0.12176513671875,0.00043275733333333335,0.007009318
2352,173,423.07,407552,208.17595577000003,199,0.883974015712738,5.4119415283203125,0.2,-0.0012883849285572069,16.050467440858483,-0.4216995856259018,1584,0.04669189453125,0.00043241600000000003,0.007051293
2352,174,423.69,409600,207.73689389,200,0.8844457268714905,4.799684047698975,0.2,-0.0016519059827260207,11.293125735828653,-0.4670092127053067,1592,0.064697265625,0.00043207466666666665,0.0047772466
2356,174,410.36,411648,210.68966816,201,0.9642436504364014,2.324366569519043,0.2,-0.0017650638292252552,10.017758683301508,-0.4447517537046224,1600,0.0760498046875,0.00043173333333333333,0.0054896874
2357,175,411.34,413696,212.46540962,202,0.6767624616622925,5.490427017211914,0.2,0.0009031478975884966,75.68623000569642,-0.4029101668857038,1608,0.0599365234375,0.000431392,0.0052164756
2360,176,406.35,415744,214.30256364000002,203,0.8876088857650757,26.949003219604492,0.2,-0.000668883618345717,22.302677209489048,-0.36194545857142657,1616,0.04962158203125,0.0004310506666666667,0.0087363385
2362,176,406.35,417792,214.72373886999995,204,0.8886074423789978,4.340209007263184,0.2,-0.0024820989201543853,23.273344237357378,-0.34552602522308007,1624,0.0472412109375,0.00043070933333333336,0.0057190177
2363,177,398.86,419840,214.96674298000002,205,0.9653434157371521,2.9321630001068115,0.2,-0.0007193550281954231,7.267845274414867,-0.36954498884733766,1632,0.07012939453125,0.000430368,0.0075986213
2363,178,404.29,421888,213.76243366999998,206,0.9013171792030334,1.5759596824645996,0.2,-0.0009313572982136975,9.726751276757568,-0.4553624902619049,1640,0.08282470703125,0.00043002666666666666,0.0101183
2363,179,409.81,423936,209.57155498,207,0.8896570205688477,0.3621482253074646,0.2,0.0004313754579925444,4.192050149431452,-0.5391272897832096,1648,0.06414794921875,0.0004296853333333334,0.006634605
2365,180,409.64,425984,209.32115165000002,208,0.8250353932380676,0.7824162244796753,0.2,-0.001314725230258773,26.39878919068724,-0.5097542846342549,1656,0.1258544921875,0.000429344,0.009749113
2368,180,409.74,428032,208.7640178,209,0.9108352661132812,2.5427396297454834,0.2,-0.0019918947728001513,27.486529133282602,-0.42334794520866126,1664,0.04718017578125,0.00042900266666666664,0.0033827499
2371,181,409.79,430080,211.23662328000003,210,0.9590385556221008,3.96466064453125,0.2,-0.0005528594811039511,9.411494332831353,-0.3705791214015335,1672,0.04736328125,0.00042866133333333337,0.005217066
2373,182,410.03,432128,208.35847223999997,211,0.9639085531234741,5.006208419799805,0.2,-0.0010855916079890449,6.6679846295155585,-0.3819582370342687,1680,0.07080078125,0.00042832000000000005,0.008489495
2373,182,416.47,434176,207.57890032,212,0.7625730633735657,8.89193344116211,0.2,-0.002415147007923224,93.33699518442154,-0.4753650982165709,1688,0.020263671875,0.00042797866666666667,0.0031707266
2374,183,420.49,436224,216.34096208000003,213,0.9268925189971924,0.9563998579978943,0.2,0.0007018678770691622,12.830907900817692,-0.4862500934395939,1696,0.06109619140625,0.00042763733333333335,0.007406436
2377,184,420.06,438272,216.55294178,214,0.8037275075912476,2.387922763824463,0.2,-0.0014104049278103048,34.4767827084288,-0.3793888402869925,1704,0.02825927734375,0.000427296,0.0029746043
2378,185,425.42,440320,215.82814512000002,215,0.9250953197479248,2.3865013122558594,0.2,-0.00827284142269491,5.302614209707826,-0.4264637689338997,1712,0.1190185546875,0.00042695466666666665,0.013453504
2380,185,432.45,442368,218.05602330999997,216,0.8447971343994141,4.222293853759766,0.2,-0.0013324328592716483,19.265641964040697,-0.4808532038005069,1720,0.0633544921875,0.0004266133333333334,0.006606238
2380,186,429.71,444416,218.11961352000003,217,0.9604413509368896,1.6832497119903564,0.2,-0.0006660221133643063,5.49319145665504,-0.3971193926408887,1728,0.056396484375,0.000426272,0.0059537683
2377,187,435.63,446464,216.58167031999997,218,0.7871161103248596,15.687960624694824,0.2,-0.0016300966308335774,47.772271294146776,-0.43658922135364264,1736,0.05548095703125,0.0004259306666666667,0.00525269
2377,188,443.5,448512,214.93169429000002,219,0.9459184408187866,0.46979689598083496,0.2,0.002207286504926742,2.882210824463982,-0.5486786284018308,1744,0.094970703125,0.00042558933333333336,0.011139922
2379,189,448.75,450560,211.51477795,220,0.6797168850898743,2.5609352588653564,0.2,-0.003094259719546244,40.57304008631036,-0.5237416995223612,1752,0.05059814453125,0.00042524800000000003,0.005869309
2379,190,441.26,452608,210.58939605,221,0.806803822517395,8.280265808105469,0.2,-0.0027038011940021534,58.744288159534335,-0.4137537250062451,1760,0.04754638671875,0.00042490666666666666,0.0042987783
2379,191,441.02,454656,210.68231949999998,222,0.7003155946731567,1.9221184253692627,0.2,-0.001609522557373566,69.80604679323733,-0.416110388119705,1768,0.05133056640625,0.00042456533333333333,0.0074896584
2380,191,454.34,456704,210.43193091,223,0.8971301317214966,1.4831478595733643,0.2,-0.0009250408238585806,4.354995642788708,-0.46665340824984014,1776,0.07354736328125,0.000424224,0.0065489197
2381,192,460.43,458752,209.46377527999996,224,0.9394022822380066,3.591067314147949,0.2,-0.0002740150284807896,8.991698611993343,-0.39326295477803797,1784,0.06427001953125,0.0004238826666666667,0.009287151
2383,193,460.48,460800,207.32622584999993,225,0.9761208295822144,0.7939462661743164,0.2,0.00030228650030039717,3.948446058202535,-0.44080658978782594,1792,0.087646484375,0.0004235413333333333,0.0070639835
2383,194,460.2,462848,205.52238991,226,0.692047655582428,8.89851188659668,0.2,-8.264720599981956e-05,72.79620455950499,-0.36438957951031625,1800,0.0279541015625,0.00042320000000000004,0.002898491
2384,195,465.83,464896,201.97276865,227,0.8080118298530579,60.125457763671875,0.2,-0.0009012507152874605,81.88418700359762,-0.4130588681437075,1808,0.0250244140625,0.00042285866666666666,0.003633679
2385,195,453.52,466944,206.60959169999995,228,0.9053901433944702,1.5078563690185547,0.2,0.0004161511551501462,19.47942026844248,-0.42018907971214503,1816,0.03338623046875,0.0004225173333333333,0.002906906
2385,196,447.83,468992,208.22265947000002,229,0.8616286516189575,10.019808769226074,0.2,-0.0012380280322759063,15.523413943126798,-0.344911752268672,1824,0.03619384765625,0.000422176,0.0044994126
2384,197,455.36,471040,209.94293191000006,230,0.8868700861930847,7.7563557624816895,0.2,-0.0008154440802172758,16.882679788395762,-0.4299188032746315,1832,0.0616455078125,0.0004218346666666667,0.010385252
2385,198,454.27,473088,208.60393204000005,231,0.9190587997436523,4.127532958984375,0.2,-0.0004781098887178814,8.130272882524878,-0.48680789477657527,1840,0.05364990234375,0.0004214933333333333,0.0056908177
2387,199,453.4,475136,208.44221551000007,232,0.7118114829063416,55.64052200317383,0.2,-9.647750994190574e-05,63.53100230824202,-0.3651179837761447,1848,0.0474853515625,0.000421152,0.0037032112
2389,199,459.95,477184,209.58242678,233,0.9579165577888489,1.4263792037963867,0.2,-0.006431149002310121,5.362989015877247,-0.39848121895920485,1856,0.134033203125,0.00042081066666666667,0.011616874
2392,200,447.32,479232,214.44447942000002,234,0.8964175581932068,9.370193481445312,0.2,-0.0011629875834842096,14.512069738470018,-0.3549237826373428,1864,0.05560302734375,0.00042046933333333335,0.005320924
2391,201,447.28,481280,214.81397832,235,0.9566879868507385,3.279715061187744,0.2,-0.002116943191140308,8.018824189901352,-0.35866862314287573,1872,0.07794189453125,0.000420128,0.006054028
2390,202,455.9,483328,212.93308932,236,0.8711889982223511,1.5394814014434814,0.2,-0.003045627828214492,13.661991675850004,-0.38449990772642195,1880,0.07244873046875,0.00041978666666666665,0.016018653
2390,203,456.03,485376,209.32838124000003,237,0.9417415857315063,1.5712519884109497,0.2,0.0015849082956265192,4.431602396303788,-0.4792593506863341,1888,0.05401611328125,0.00041944533333333333,0.0058157714
2393,203,450.2,487424,210.90058322000002,238,0.8922961950302124,6.309656620025635,0.2,0.00028716563792841043,21.322379020042717,-0.3365080545190722,1896,0.05078125,0.00041910400000000006,0.0038270606
2395,204,435.95,489472,213.42440173000003,239,0.9491087794303894,4.068984508514404,0.2,-6.694273542962037e-05,10.138914838433266,-0.31826318020466715,1904,0.05267333984375,0.0004187626666666667,0.004651634
2397,205,422.32,491520,219.04848113,240,0.9466917514801025,4.889960765838623,0.2,-0.0008270134185295319,11.12460723798722,-0.32275903382105753,1912,0.04498291015625,0.0004184213333333333,0.0045608347
2399,205,422.58,493568,223.87248109000004,241,0.9735738635063171,3.3058934211730957,0.2,-0.0024029473643167876,6.257482010871172,-0.3472145532723516,1920,0.06280517578125,0.00041808000000000004,0.0055498276
2401,206,411.07,495616,227.37160959999997,242,0.9312559366226196,1.7924573421478271,0.2,-0.0018557621369836852,9.670588980894536,-0.3231973443762399,1928,0.05584716796875,0.00041773866666666666,0.0064336145
2404,206,404.69,497664,228.59866609999997,243,0.945297360420227,2.922189712524414,0.2,-0.003173383293869847,10.75807728804648,-0.3303184512187727,1936,0.05926513671875,0.00041739733333333334,0.0043435134
2405,207,399.13,499712,231.70697984999998,244,0.9650654196739197,1.0520992279052734,0.2,0.0003907244736183202,6.359993486199528,-0.30101105518406257,1944,0.06048583984375,0.000417056,0.0042890133
2407,208,397.49,501760,232.26958362999997,245,0.8600524663925171,6.110607624053955,0.2,-0.00443713031745574,36.19931261241436,-0.3237848615972325,1952,0.05224609375,0.0004167146666666667,0.006159601
2408,209,398.74,503808,234.47711826,246,0.9276710152626038,3.477566719055176,0.2,-0.0010928985302598448,11.986752380616963,-0.37780562054831535,1960,0.05853271484375,0.0004163733333333333,0.0044788774
2410,209,399.0,505856,237.06045401,247,0.8932657241821289,2.5470728874206543,0.2,-0.0016816823053886765,17.126500127837062,-0.39118144917301834,1968,0.02288818359375,0.00041603200000000004,0.0038175392
2412,210,405.16,507904,234.19037203000005,248,0.9251133799552917,1.8597774505615234,0.2,-0.0030776928724662866,7.540681494399905,-0.36994651367422193,1976,0.08038330078125,0.00041569066666666667,0.007933315
2414,211,398.24,509952,235.02129598,249,0.6958961486816406,38.78353500366211,0.2,-0.0012720845734293107,59.723716316744685,-0.40494906320236623,1984,0.04583740234375,0.00041534933333333334,0.003980514
2416,211,391.91,512000,238.34650921000005,250,0.9425650835037231,2.236776113510132,0.2,-0.0013391908587436774,7.0056178430095315,-0.3329842816456221,1992,0.0697021484375,0.000415008,0.005788723
2418,212,386.02,514048,239.54997218,251,0.9530148506164551,2.7755422592163086,0.2,-0.000478595882668742,8.263287171255797,-0.2965132803074084,2000,0.0433349609375,0.0004146666666666667,0.0055526877
2420,213,386.46,516096,240.3419593,252,0.8490846157073975,5.507941246032715,0.2,-0.0025603126796340803,16.5872237496078,-0.3252213291125372,2008,0.05816650390625,0.0004143253333333333,0.0044988706
2421,213,387.05,518144,239.95571732,253,0.9421740174293518,4.354663372039795,0.2,-0.0008693045874679228,7.592110563069582,-0.3360778925125487,2016,0.06689453125,0.00041398400000000005,0.0070685977
2423,214,373.56,520192,238.92689485,254,0.9698254466056824,1.2626593112945557,0.2,-0.001200279466502252,5.8521697307005525,-0.33317925879964605,2024,0.08367919921875,0.0004136426666666667,0.009065877
2422,215,373.47,522240,239.13565015,255,0.8908194303512573,19.495601654052734,0.2,-0.0021836780415469548,27.297548617236316,-0.3451218689442612,2032,0.05810546875,0.00041330133333333335,0.00837882
2424,216,381.83,524288,239.92190465999997,256,0.9351416230201721,4.244845867156982,0.2,-0.0006872513276903192,6.790620711632073,-0.45819824328646064,2040,0.0816650390625,0.00041296,0.008199887
2423,217,381.69,526336,239.79121999999998,257,0.9768258929252625,0.988240122795105,0.2,0.0013107977920299163,2.591760399984196,-0.40820943063590676,2048,0.07574462890625,0.0004126186666666667,0.0076214373
2424,217,393.65,528384,236.19444220999998,258,0.8435236811637878,2.6894185543060303,0.2,-0.002798186422296567,10.035164502914995,-0.3785811935085803,2056,0.074951171875,0.00041227733333333333,0.010128931
2426,218,394.24,530432,237.04373055,259,0.932273805141449,2.3485333919525146,0.2,0.0008279303310700925,5.272909862687811,-0.34042531449813396,2064,0.046875,0.00041193599999999995,0.0045793657
2426,219,400.58,532480,233.16078659,260,0.8836761713027954,3.01668381690979,0.2,-0.001069961575922207,8.863980274181813,-0.3384004000108689,2072,0.03521728515625,0.0004115946666666667,0.0029214919
2428,220,403.18,534528,232.79091514000004,261,0.7961096167564392,2.1060640811920166,0.2,-0.001526705949800089,32.76568102790043,-0.37547440209891647,2080,0.04827880859375,0.00041125333333333336,0.0072549297
2429,220,401.88,536576,229.75294255999998,262,0.8627060651779175,8.877006530761719,0.2,-0.004071961879617447,27.346479864791036,-0.3160101409885101,2088,0.0494384765625,0.000410912,0.006832783
2431,221,408.08,538624,226.25579035999996,263,0.903675377368927,1.576497197151184,0.2,0.00039778754762664903,16.522830307250842,-0.4143882584758103,2096,0.05859375,0.00041057066666666666,0.0070553916
2433,222,406.34,540672,225.45745989999995,264,0.9167018532752991,6.404674053192139,0.2,-0.0027640741664072266,31.543918423354626,-0.3356999268871732,2104,0.05194091796875,0.00041022933333333334,0.008668515
2435,222,406.02,542720,222.85711821,265,0.8524529933929443,1.7288589477539062,0.2,-0.00042125695108552463,29.661421458236873,-0.3054891735082492,2112,0.04705810546875,0.000409888,0.0040999856
2435,223,403.75,544768,222.00972460999998,266,0.8748210668563843,14.939230918884277,0.2,-0.0017328645153611433,59.509701354429126,-0.3494628731859848,2120,0.03240966796875,0.0004095466666666667,0.00503697
2437,224,404.39,546816,224.33957515000003,267,0.8146052956581116,84.14527130126953,0.2,-0.003040090030481224,77.90356340073049,-0.3344329020474106,2128,0.0216064453125,0.0004092053333333333,0.002622832
2440,224,397.36,548864,224.69635309000006,268,0.8944488167762756,5.356069087982178,0.2,-0.002184425473387819,17.08663684874773,-0.3384387470432557,2136,0.0460205078125,0.000408864,0.00676924
2441,225,397.91,550912,224.36066451,269,0.9553827047348022,2.8900275230407715,0.2,-0.0016030583028623369,6.15409301687032,-0.31874831137247384,2144,0.07489013671875,0.0004085226666666667,0.0071528694
2443,226,398.06,552960,224.60683846,270,0.915237307548523,6.942208766937256,0.2,-0.0009940511690729181,16.12754998356104,-0.3108539042295888,2152,0.0604248046875,0.00040818133333333335,0.006123359
2445,226,397.71,555008,225.17933819,271,0.9742704033851624,1.1382969617843628,0.2,-0.0011336940624460112,4.446014922577888,-0.34101289964746684,2160,0.07220458984375,0.00040783999999999997,0.0061888574
2447,227,402.53,557056,224.19922254000002,272,0.9000068306922913,6.872019290924072,0.2,-0.0002657939767232165,12.520841064397246,-0.34907168318750337,2168,0.04937744140625,0.0004074986666666667,0.003670747
2448,228,402.52,559104,223.81416663,273,0.9524460434913635,0.6539151072502136,0.2,-0.0018678243141039275,3.918325703125447,-0.3522751124110073,2176,0.051025390625,0.0004071573333333333,0.004367186
2450,229,409.76,561152,226.02184483000002,274,0.9212517738342285,3.4507551193237305,0.2,-0.0019710390661202837,12.407103170640767,-0.33475983649259433,2184,0.05999755859375,0.000406816,0.012941464
2452,229,395.1,563200,229.18417329000005,275,0.9355233907699585,5.8037800788879395,0.2,-0.001183167132694507,8.250775165390223,-0.36018773925025016,2192,0.07440185546875,0.0004064746666666667,0.005604787
2454,230,395.71,565248,226.53071322000002,276,0.9497783780097961,4.842177391052246,0.2,-0.0024247570927400375,9.761875372380018,-0.29970516625326127,2200,0.0411376953125,0.00040613333333333336,0.0034062783
2457,230,381.43,567296,228.88356871999997,277,0.6414942741394043,26.342121124267578,0.2,-0.0024067648282652954,51.11045413836837,-0.3542634407058358,2208,0.0321044921875,0.000405792,0.0030323633
2459,231,374.98,569344,230.76511254999997,278,0.9561913013458252,2.0677402019500732,0.2,-0.004127703560698137,8.0117472326383,-0.3099819699418731,2216,0.0689697265625,0.0004054506666666667,0.007966647
2462,232,371.2,571392,229.81742952000002,279,0.9633283615112305,2.815361499786377,0.2,-0.0008653302229504334,4.413305545691401,-0.32838202139828354,2224,0.0726318359375,0.00040510933333333333,0.008054774
2464,232,372.26,573440,234.89461676999997,280,0.7636011838912964,4.906861305236816,0.2,-0.0023262575541593833,73.47822104394436,-0.32112459203926846,2232,0.04150390625,0.000404768,0.002934914
2466,233,365.27,575488,231.95368782999995,281,0.9210532307624817,2.4439263343811035,0.2,-0.004504846101553994,7.706359856761992,-0.3540375013835728,2240,0.08770751953125,0.0004044266666666667,0.009570338
2468,233,364.82,577536,234.57703234000002,282,0.7895887494087219,40.40494155883789,0.2,-0.005533633302547969,73.4613524377346,-0.3074057370540686,2248,0.05645751953125,0.00040408533333333337,0.0040786825
2469,234,364.38,579584,236.99375697,283,0.9478976726531982,2.4749183654785156,0.2,-0.0003774638953473186,6.532226741313934,-0.33597383939195424,2256,0.06842041015625,0.000403744,0.00844414
2470,235,358.6,581632,239.44622062,284,0.9557846784591675,4.210761070251465,0.2,-0.0019784345795414993,7.804172782227397,-0.3074317585560493,2264,0.05621337890625,0.0004034026666666667,0.0045994297
2470,236,364.1,583680,239.27802474999996,285,0.9222208857536316,1.489172339439392,0.2,-0.001907564344946877,12.712578353472054,-0.3839489915408194,2272,0.0604248046875,0.00040306133333333334,0.005150622
