episode,reward,steps,time
1036,-54.15906967415194,118,0.12134313583374023
1037,-81.74014546002806,94,0.09660625457763672
1038,-112.03496992079567,97,0.1075887680053711
1039,-69.33133480877639,112,0.15268802642822266
1040,-87.10147891834424,72,0.10782003402709961
1041,-69.83573297848552,95,0.11910700798034668
1042,-98.05414766273458,82,0.08734893798828125
1043,-88.00563337233422,113,0.1625080108642578
1044,-146.50688790591835,127,0.15733599662780762
1045,-38.49367246372427,124,0.2004380226135254
1046,-91.93408034827456,83,0.1281430721282959
1047,-123.7669947409377,109,0.1920299530029297
1048,-87.51071883421154,74,0.1688709259033203
1049,-86.807959749241,110,0.24257612228393555
1050,-127.55881238736842,125,0.23090171813964844
1051,-120.40009743241875,100,0.19757390022277832
1052,-181.39123341976273,95,0.14532709121704102
1053,-141.57417275129993,92,0.1391141414642334
1054,-52.412647370827244,112,0.15782809257507324
1055,-124.86710311788573,78,0.10226106643676758
1056,-118.11775706116647,94,0.12628984451293945
1057,-127.71531443624852,101,0.14434504508972168
1058,-48.880407420152224,131,0.15804696083068848
1059,-141.8918298523996,117,0.13349103927612305
1060,-231.68142876803716,101,0.13505101203918457
1061,-101.84250503134052,89,0.10734987258911133
1062,2.8912569520518048,114,0.20592427253723145
1063,-103.64832311198319,68,0.16247296333312988
1064,-90.87408850059244,123,0.3112161159515381
1065,-34.08819889847577,84,0.1940171718597412
1066,4.935750050177603,130,0.16915273666381836
1067,-71.4237835482954,94,0.1101691722869873
1068,-82.70780124201374,95,0.11978983879089355
1069,-41.924611667037084,133,0.15437698364257812
1070,-426.2381661744928,164,0.18071985244750977
1071,-93.93270891452741,82,0.13960480690002441
1072,-98.98262347084965,59,0.0826108455657959
1073,-99.12048860223886,126,0.17105484008789062
1074,-83.23943842410898,68,0.07699894905090332
1075,-53.8245769852152,81,0.1170346736907959
1076,-46.06545337999941,130,0.22372889518737793
1077,-78.64012572838362,82,0.11776185035705566
1078,-165.11422458454246,94,0.2702829837799072
1079,-151.25228418830085,116,0.16173195838928223
1080,-48.400439332019005,104,0.21251201629638672
1081,-92.46978575747536,113,0.161757230758667
1082,-84.16259995746258,75,0.10447311401367188
1083,-115.87366010232292,114,0.15886402130126953
1084,-103.19157359604507,110,0.151137113571167
1085,-75.83745878297023,115,0.12946391105651855
1086,-38.367185255323875,130,0.16619181632995605
1087,-21.134532691039226,106,0.14705801010131836
1088,-59.8415028075661,103,0.20279717445373535
1089,-116.04304888853589,120,0.16286516189575195
1090,-74.71769754483839,77,0.0947880744934082
1091,-56.07713861790536,108,0.1709592342376709
1092,-10.374287037875064,90,0.13904213905334473
1093,-75.00645888599541,106,0.13823294639587402
1094,-84.978446328229,90,0.1452500820159912
1095,-74.47916429463713,97,0.1667780876159668
1096,-79.34505617458875,70,0.09212303161621094
1097,-98.44835747856906,114,0.21854376792907715
1098,-20.177643312325387,110,0.1493370532989502
1099,-100.64690507858938,95,0.15851378440856934
1100,-55.22068672420286,110,0.1363539695739746
1101,-70.59299949186051,93,0.11750078201293945
1102,-58.63449703044679,114,0.1420600414276123
1103,-85.32782207377672,101,0.11936116218566895
1104,-68.25497838160234,85,0.09255290031433105
1105,-65.00170691245722,121,0.13632798194885254
1106,-71.49345949065071,86,0.09322524070739746
1107,-119.80808691167297,90,0.10086417198181152
1108,-61.15699328453448,99,0.11867809295654297
1109,-62.75649125406869,106,0.15450811386108398
1110,-90.60190946965085,75,0.09367108345031738
1111,-37.95504642744083,76,0.08691787719726562
1112,-212.6189850055718,116,0.1188821792602539
1113,-171.82686183567216,144,0.20178699493408203
1114,-54.920844478139585,75,0.09705710411071777
1115,-99.91348690963153,105,0.11664295196533203
1116,-116.43536896110959,92,0.10964798927307129
1117,-91.98805946629426,119,0.13490986824035645
1118,-107.8103031625067,78,0.11323189735412598
1119,-39.24186675190076,109,0.13097405433654785
1120,-98.91186628822032,73,0.11662483215332031
1121,-192.37575759726366,117,0.16434931755065918
1122,-222.90525505559037,117,0.13365411758422852
1123,-275.3111720459042,116,0.13318991661071777
1124,-117.4946523345952,76,0.10835909843444824
1125,-68.62434467629468,91,0.10995602607727051
1126,-298.74497569843606,109,0.16056299209594727
1127,-96.91849159688836,92,0.12397384643554688
1128,-181.39967230096454,80,0.11955714225769043
1129,-106.79005207268818,89,0.11149001121520996
1130,-87.45506154599606,71,0.10335397720336914
1131,-94.74626767850381,75,0.11064600944519043
1132,-106.68177552910164,93,0.12589812278747559
1133,-89.25987311351648,73,0.07721209526062012
1134,-40.25030304426922,111,0.12794971466064453
1135,-29.264427572439757,111,0.12254214286804199
1136,-88.39900017549455,79,0.09221315383911133
1137,-74.84114849176838,111,0.12470340728759766
1138,-100.77274002466115,111,0.15767192840576172
1139,-94.59258016955714,87,0.17579102516174316
1140,-79.14839901399888,81,0.11187028884887695
1141,-66.23273680099936,73,0.11339688301086426
1142,-80.30438960770954,90,0.13449501991271973
1143,-61.083494304547614,77,0.11134791374206543
1144,-93.0022361334514,85,0.10734176635742188
1145,-56.58151427182116,111,0.12756896018981934
1146,80.25383076123882,1000,1.208617925643921
1147,-80.66117299736344,61,0.06769037246704102
1148,-102.91017513159129,124,0.17214393615722656
1149,-101.92351379327394,79,0.08691835403442383
1150,-72.17622107431532,78,0.08991503715515137
1151,-70.94678961906851,92,0.10422611236572266
1152,-72.99428583352265,79,0.08864307403564453
1153,-100.04631043279487,93,0.10690832138061523
1154,-115.12504041822973,116,0.12538909912109375
1155,-129.8963792273326,119,0.1355588436126709
1156,-17.06766908184086,95,0.10963201522827148
1157,3.776573919472966,113,0.13143610954284668
1158,-70.13550227481772,87,0.09505605697631836
1159,-48.82070746561483,137,0.1490318775177002
1160,-53.169880614531756,80,0.08687996864318848
1161,-167.36861259707612,149,0.169572114944458
1162,-47.19456015890972,98,0.13246417045593262
1163,-154.08842607724273,114,0.13032913208007812
1164,-75.51805551352768,95,0.10718798637390137
1165,64.66429843466517,1000,1.1301259994506836
1166,-38.36157024749842,135,0.14000320434570312
1167,-94.28134380211036,91,0.10165572166442871
1168,-41.609552725543026,77,0.0885779857635498
1169,-90.81190043283674,67,0.07270216941833496
1170,-40.40593671781305,82,0.09060978889465332
1171,-36.31561895701249,107,0.12173104286193848
1172,-144.0382136189125,106,0.11522793769836426
1173,-106.41373501107392,64,0.07192206382751465
1174,-112.92673018056283,112,0.1335468292236328
1175,29.6571240159669,106,0.12119603157043457
1176,-79.80196763133043,121,0.150986909866333
1177,-67.95293319812873,100,0.12217497825622559
1178,-24.10542251126455,121,0.14185309410095215
1179,-21.191916154570194,102,0.11673402786254883
1180,-66.39022898680128,101,0.1271519660949707
1181,-88.39971860188162,63,0.07618403434753418
1182,-99.2869855759431,66,0.08501720428466797
1183,-79.5270122200144,130,0.1644899845123291
1184,-154.74134464377977,98,0.12982606887817383
1185,-48.77304140263473,113,0.1739950180053711
1186,-97.11203842700029,115,0.14101815223693848
1187,-257.37700727373135,136,0.1596529483795166
1188,-173.7395766907715,128,0.15448307991027832
1189,-88.53302304566745,112,0.1388719081878662
1190,-132.7546929098097,98,0.11613297462463379
1191,-93.09870365273278,118,0.14306282997131348
1192,-101.65633445323091,120,0.15233683586120605
1193,-102.84441810671869,88,0.1058809757232666
1194,-85.9439944796961,72,0.09355711936950684
1195,-123.65076911091168,105,0.14036989212036133
1196,-69.95395656756587,90,0.09888195991516113
1197,-112.61438190869038,139,0.15682578086853027
1198,-89.80263047040863,85,0.0967099666595459
1199,-93.24676284324275,95,0.10742020606994629
1200,-138.0264582792726,105,0.13216900825500488
1201,-72.88072031888179,137,0.17176294326782227
1202,-58.36099202883078,84,0.09920001029968262
1203,-88.18104544441874,99,0.11494922637939453
1204,-98.01240334635474,72,0.09180712699890137
1205,-77.63291866985342,91,0.11154913902282715
1206,-29.79962511132902,84,0.09973001480102539
1207,-124.29130335666922,112,0.14474081993103027
1208,-141.95452910103512,59,0.08231210708618164
1209,-82.39847586416252,67,0.09021806716918945
1210,-103.50311335180714,101,0.13124489784240723
1211,-34.894339692134494,73,0.09636211395263672
1212,-84.07010897139011,68,0.08176708221435547
1213,-77.41618725939104,76,0.09002900123596191
1214,-201.37420934625789,129,0.15933966636657715
1215,-101.92604336688841,86,0.10286188125610352
1216,-38.34071671574996,155,0.1771678924560547
1217,-90.30604583203176,128,0.1502079963684082
1218,-29.71970039711347,107,0.12153887748718262
1219,-130.00544200288186,92,0.11599302291870117
1220,-179.8443821471539,88,0.10581779479980469
1221,-64.33284393930926,68,0.12766075134277344
1222,-84.75273414072554,128,0.16016912460327148
1223,-51.591052574372824,95,0.10275101661682129
1224,-68.27155354667347,116,0.12542724609375
1225,14.486272837821204,124,0.13878703117370605
1226,-76.6355123123189,67,0.07067990303039551
1227,-113.40166118725224,112,0.1401362419128418
1228,-24.86271571556823,115,0.16707491874694824
1229,-190.34112916662434,121,0.14885830879211426
1230,-15.671366422385773,121,0.15167474746704102
1231,-8.320146889588898,142,0.1779468059539795
1232,-108.92945124887055,109,0.1453690528869629
1233,-28.368932407706637,121,0.16289591789245605
1234,-52.44407718607013,67,0.08439302444458008
1235,-84.97363824007432,98,0.11626100540161133
1236,-85.71964068677752,72,0.07906508445739746
1237,-39.74205460376074,145,0.17102789878845215
1238,-50.10213884401061,106,0.13050508499145508
1239,-15.690366401724106,98,0.12761402130126953
1240,-35.36859034213428,1000,1.2243998050689697
1241,-57.46931127634288,101,0.23232579231262207
1242,-93.10049389743966,81,0.17141079902648926
1243,-59.836603671757615,97,0.13107585906982422
1244,-31.418512943897866,70,0.15164828300476074
1245,-124.37654695317886,132,0.16819286346435547
1246,-90.76781500966767,69,0.07865214347839355
1247,-81.16359378323065,88,0.10407590866088867
1248,-71.97319568419154,127,0.13153696060180664
1249,-118.3793783482607,89,0.09846711158752441
1250,-133.47879377659896,91,0.09212112426757812
1251,-119.54366929252298,103,0.11800599098205566
1252,-85.85698021787536,110,0.13800597190856934
1253,-83.719273155601,111,0.12247204780578613
1254,-60.3361735309049,129,0.19673705101013184
1255,-57.30567439947531,84,0.09910082817077637
1256,-101.09431218465774,104,0.15390610694885254
1257,-70.29466734634565,886,1.0696990489959717
1258,-98.02830377291329,123,0.149216890335083
1259,-72.63506295525502,93,0.09884381294250488
1260,-36.47030946306954,94,0.10043811798095703
1261,-80.31657571282712,93,0.09766292572021484
1262,-183.4248205949291,118,0.12657690048217773
1263,-48.144388369583034,88,0.10351395606994629
1264,-83.91238490674525,80,0.09516692161560059
1265,-80.87612918565112,75,0.08905792236328125
1266,-85.57692031512383,77,0.08553886413574219
1267,-109.23137018778333,113,0.12450408935546875
1268,-87.0079590145341,107,0.11656069755554199
1269,-62.890795997641,98,0.10919499397277832
1270,-272.1438359716483,121,0.1538078784942627
1271,-142.06949241518709,125,0.13974976539611816
1272,-53.42926088183484,130,0.15757393836975098
1273,-3.428755611076923,83,0.09213900566101074
1274,-4.383488636989682,156,0.1937263011932373
1275,-76.43232114346493,89,0.30744504928588867
1276,-167.7382118291137,130,0.16437292098999023
1277,-93.10731466673191,112,0.14286398887634277
1278,-74.93691736283773,124,0.14813804626464844
1279,-108.98547814564758,115,0.1448969841003418
1280,-70.70193121408711,104,0.12471818923950195
1281,-61.72121757358245,81,0.10180211067199707
1282,-55.13238456472892,92,0.1036062240600586
1283,-96.70184181197759,113,0.18262600898742676
1284,-58.16146370441089,74,0.09790802001953125
1285,-76.89586509654717,130,0.23558402061462402
1286,-12.413604314553893,123,0.16549015045166016
1287,-74.63444758002484,63,0.1044769287109375
1288,-66.24406135148143,120,0.1493690013885498
1289,-94.62052656086192,84,0.09243297576904297
1290,-53.71778821689081,75,0.08498811721801758
1291,-193.12138919988928,120,0.1456751823425293
1292,-133.43948907029736,156,0.20857691764831543
1293,-56.261593923549114,72,0.09026098251342773
1294,-68.3729391477493,102,0.11442732810974121
1295,-51.122637024619266,101,0.11383199691772461
1296,-92.0123091604291,104,0.11457490921020508
1297,-125.77214454024289,139,0.1715857982635498
1298,-71.04878616889074,82,0.10569024085998535
1299,-50.64035436613051,93,0.10996770858764648
1300,-85.52209848302837,93,0.11322712898254395
1301,-22.793711689668598,113,0.14211392402648926
1302,-50.9149418992319,111,0.13216304779052734
1303,-61.16086456598982,102,0.1188359260559082
1304,-114.49049563342285,120,0.14548301696777344
1305,-76.33799308864705,79,0.09538078308105469
1306,-61.03398183730913,75,0.08631300926208496
1307,-72.19680168888254,83,0.09582805633544922
1308,-235.9607016450486,111,0.13823270797729492
1309,-74.52613819613187,144,0.18815088272094727
1310,-88.43328615796165,80,0.1001901626586914
1311,-33.80568440804758,91,0.11320710182189941
1312,36.74214470650139,105,0.12543582916259766
1313,-53.24795356181124,70,0.08562493324279785
1314,-74.99662087517231,88,0.1058349609375
1315,-52.98646106580706,71,0.07790493965148926
1316,-23.53220647170086,129,0.15129780769348145
1317,-128.90432163287178,145,0.16356182098388672
1318,-155.08956812037488,113,0.12934303283691406
1319,-62.92789209515216,88,0.11803698539733887
1320,-2.4581111553366384,151,0.1866438388824463
1321,-94.11587451010709,94,0.11146211624145508
1322,34.00567370756702,1000,1.1421890258789062
1323,-49.450842067835026,134,0.14386391639709473
1324,-54.90436655130085,64,0.08778214454650879
1325,-106.41252323808487,114,0.13167595863342285
1326,-83.27610128280179,86,0.12728404998779297
1327,-142.56000106632962,99,0.1171269416809082
1328,-26.783519664857394,147,0.1667320728302002
1329,-77.76759060450799,131,0.15218901634216309
1330,-100.02087119794717,106,0.13014602661132812
1331,-69.68536829043003,72,0.09093403816223145
1332,-43.71074852788327,129,0.17042207717895508
1333,-95.87685142134818,111,0.18742871284484863
1334,-57.03649979405929,97,0.13564705848693848
1335,-42.76397227800213,62,0.07723808288574219
1336,-94.7544988423557,129,0.14497923851013184
1337,-16.636765756095443,113,0.13537979125976562
1338,-77.17022108834078,122,0.1333308219909668
1339,-82.84917356229997,122,0.14103221893310547
1340,-59.31448436951571,63,0.06908631324768066
1341,-103.56354110185659,83,0.09667491912841797
1342,-68.86912138225051,107,0.13541460037231445
1343,-47.673901661493325,136,0.15819501876831055
1344,-74.94976215800375,109,0.12546801567077637
1345,-60.36033719613813,82,0.09129118919372559
1346,-102.9308050422103,130,0.15226292610168457
1347,-58.07443361033327,130,0.14791584014892578
1348,-15.204903727517987,146,0.1780989170074463
1349,-82.06486852656472,75,0.08840298652648926
1350,-29.00502307656579,136,0.1976020336151123
1351,-43.22204862992295,122,0.15051603317260742
1352,-24.108732750109027,152,0.188493013381958
1353,-0.08448740912780295,116,0.133713960647583
1354,-258.39739873540884,126,0.21627378463745117
1355,-33.024550444434084,79,0.15906977653503418
1356,-34.82245831077407,96,0.13634896278381348
1357,-90.87555342410344,140,0.1883537769317627
1358,-46.59911809728135,146,0.17792987823486328
1359,-133.27924855165418,101,0.11788487434387207
1360,-17.20586362383176,100,0.11866116523742676
1361,-101.72155970598371,99,0.11793899536132812
1362,-90.64469097612695,96,0.10999703407287598
1363,-38.80480337994143,67,0.07683491706848145
1364,-19.61431941179984,110,0.13219666481018066
1365,-38.44719998558864,76,0.10430693626403809
1366,-4.053270283056079,79,0.09001016616821289
1367,-93.31701906572876,78,0.0929558277130127
1368,-71.378909333672,69,0.07750105857849121
1369,-42.51385208363169,129,0.15438604354858398
1370,-56.0712614166177,109,0.11931300163269043
1371,-105.00548124157126,91,0.11302709579467773
1372,-45.25629185492464,89,0.10636210441589355
1373,-37.25280121398089,80,0.09493899345397949
1374,-104.43719371119528,103,0.11989808082580566
1375,-20.494009291308885,83,0.08865523338317871
1376,18.611039192703828,135,0.15747594833374023
1377,-58.491173171734005,92,0.09872293472290039
1378,-65.27248773671273,105,0.11894917488098145
1379,-91.52007066085011,83,0.09482383728027344
1380,4.019617369906044,123,0.14206218719482422
1381,-39.22870173559504,117,0.1283566951751709
1382,-84.26059879740907,119,0.1841259002685547
1383,-40.816151101366295,123,0.14611124992370605
1384,-60.07147522650578,127,0.15107989311218262
1385,-19.667391671048037,152,0.1956791877746582
1386,-26.782275676395756,130,0.1894540786743164
1387,-44.91299821467118,142,0.18873310089111328
1388,-87.66376284841525,117,0.16611003875732422
1389,-78.72183920311124,123,0.1843729019165039
1390,-96.98134613503632,70,0.09367203712463379
1391,-52.62661835069571,62,0.07734489440917969
1392,-2.48759979937212,107,0.13829898834228516
1393,-219.6368196072475,104,0.12086820602416992
1394,-90.23676222931655,96,0.1206979751586914
1395,-37.89741693344865,126,0.13989019393920898
1396,-148.00197685172805,77,0.1114811897277832
1397,-167.4426742571342,134,0.19292974472045898
1398,-87.26153013900202,86,0.11822700500488281
1399,-104.3053360414964,87,0.10805416107177734
1400,-57.87494629099834,155,0.1973109245300293
1401,-20.76238747882813,173,0.20451784133911133
1402,-114.98581986066624,130,0.14860796928405762
1403,-100.97647673438976,121,0.18903303146362305
1404,-78.82719420583513,82,0.12504100799560547
1405,-61.34576606239534,94,0.1163172721862793
1406,-100.17237992444804,121,0.13517117500305176
1407,-75.23780478801923,113,0.16581296920776367
1408,-64.7295087508374,150,0.24906182289123535
1409,-82.42867238852564,110,0.17049384117126465
1410,-95.31943052327871,81,0.10109400749206543
1411,-98.16913645911912,179,0.2621490955352783
1412,-24.690553927416047,134,0.20284485816955566
1413,-71.34811207994105,77,0.09257817268371582
1414,-32.39450339706319,128,0.14477920532226562
1415,-124.4954438230586,134,0.15569782257080078
1416,-36.50634527662183,126,0.1533520221710205
1417,-30.140030861852537,115,0.19563794136047363
1418,-84.28302857717522,93,0.2333238124847412
1419,-70.28151445274145,75,0.2033710479736328
1420,-149.68394439464674,144,0.18257594108581543
1421,-100.62027593002695,72,0.08871603012084961
1422,-76.03979676772084,69,0.07358813285827637
1423,-160.29618034508988,127,0.13734698295593262
1424,-12.739945961243919,168,0.24676084518432617
1425,-152.01818485510591,124,0.1726219654083252
1426,-64.6516993438926,94,0.12768912315368652
1427,-30.675934887090747,168,0.20389604568481445
1428,-188.26431581768432,97,0.12418818473815918
1429,-51.8831606712875,71,0.09416604042053223
1430,-68.84556719748672,126,0.14661026000976562
1431,5.943405127659048,156,0.21539092063903809
1432,-105.88666458991727,81,0.10160994529724121
1433,-123.11072662932209,93,0.11967825889587402
1434,-57.01522098188261,111,0.16330885887145996
1435,-109.09792217197774,101,0.12068796157836914
1436,-64.14488273500078,133,0.1524369716644287
1437,-67.6271168283109,94,0.2706890106201172
1438,-90.29260836021196,112,0.16744589805603027
1439,-37.751473003719966,85,0.10560417175292969
1440,3.8282796774247885,89,0.1826481819152832
1441,-99.31343285594428,77,0.10120820999145508
1442,-124.01294377358096,97,0.1582808494567871
1443,-75.22269880745134,67,0.08028912544250488
1444,-70.30298860499282,113,0.14078903198242188
1445,-74.14994427291367,87,0.1105961799621582
1446,-105.00523668509054,103,0.12929105758666992
1447,-89.07994396665237,76,0.09252309799194336
1448,-66.83375520155276,88,0.10011696815490723
1449,-63.215016665703914,109,0.1334829330444336
1450,-67.66861026926362,89,0.11107206344604492
1451,-180.8091604204597,104,0.12752389907836914
1452,-60.00728418347568,81,0.0931851863861084
1453,-50.32844750146302,89,0.10757994651794434
1454,-25.704409017702204,105,0.14919590950012207
1455,-58.854631793286,119,0.24710869789123535
1456,-75.94570003485693,66,0.15623688697814941
1457,-56.3707078561261,127,0.2336111068725586
1458,-97.0455683400364,124,0.16766810417175293
1459,-26.333554507499954,152,0.21222925186157227
1460,-82.74304349259785,85,0.0987997055053711
1461,-103.74925940722837,92,0.12529683113098145
1462,-79.61871525567283,78,0.08994603157043457
1463,-38.87331711618279,210,0.25287818908691406
1464,-77.77320202341383,82,0.0940248966217041
1465,-37.82720142405668,125,0.1431419849395752
1466,-91.99740716594543,96,0.12112689018249512
1467,-72.30101821769941,102,0.14296865463256836
1468,-66.75797821570677,107,0.1562952995300293
1469,-57.85419474778848,86,0.1891169548034668
1470,-44.61725957324026,95,0.20834922790527344
1471,-74.93535483751899,144,0.3700418472290039
1472,-57.596298064618196,129,0.17951083183288574
1473,-88.4722018055836,100,0.13234901428222656
1474,-77.99333448273785,107,0.11890792846679688
1475,-97.60411240110376,134,0.1497490406036377
1476,-15.665749432209921,169,0.23888111114501953
1477,-42.71783148066292,128,0.16269183158874512
1478,-85.99977230234127,86,0.11182928085327148
1479,-69.27064888098319,150,0.18983221054077148
1480,-44.97577191921914,87,0.09778213500976562
1481,-54.604172726413694,79,0.09757113456726074
1482,37.34113493521795,166,0.20091700553894043
1483,-235.41401952272574,158,0.2195909023284912
1484,-29.18986146816185,127,0.21369099617004395
1485,-12.85238032082556,154,0.20717811584472656
1486,-70.9289263667122,71,0.08171296119689941
1487,-268.1702110024255,147,0.16713905334472656
1488,-185.36045514695252,101,0.12736916542053223
1489,-54.39537250446538,124,0.14876270294189453
1490,-104.53122390620676,86,0.10098791122436523
1491,-101.85601416570334,116,0.14421510696411133
1492,-109.43507800588507,77,0.09631204605102539
1493,-97.60583180865102,129,0.19204998016357422
1494,-50.01992376263442,87,0.0991971492767334
1495,-77.1958925394629,90,0.12489509582519531
1496,-52.40601011319803,171,0.1959090232849121
1497,-37.04849260780095,99,0.1128242015838623
1498,-92.3794099647597,111,0.12930583953857422
1499,-69.90871820171296,132,0.14815902709960938
1500,-54.27894752613184,88,0.10193395614624023
1501,-67.35331698425367,125,0.14296984672546387
1502,-42.954260195859206,134,0.17821788787841797
1503,-13.65856018202804,136,0.16629290580749512
1504,-17.35832464068858,74,0.08750724792480469
1505,-91.93299893213167,124,0.15846610069274902
1506,-42.573743438704014,83,0.11017012596130371
1507,-98.47977877219095,97,0.1259632110595703
1508,-78.97981370282726,72,0.09913992881774902
1509,-32.839781385757306,116,0.18346118927001953
1510,-50.3940740031223,94,0.11855721473693848
1511,-53.89559261335714,101,0.12689471244812012
1512,-167.07484397081606,85,0.1009969711303711
1513,-56.65626865522395,104,0.12434101104736328
1514,-75.54248060189394,143,0.17704081535339355
1515,-14.668324413004669,90,0.11578011512756348
1516,-17.579352857020453,147,0.17967796325683594
1517,-192.2007123181153,122,0.13998007774353027
1518,-14.530810499430245,141,0.16350483894348145
1519,-67.51158382022618,164,0.19978594779968262
1520,-75.60145576079951,76,0.09329104423522949
1521,-38.8339083224536,110,0.12089085578918457
1522,-110.810295154952,158,0.18973588943481445
1523,-33.445287596534314,110,0.1390540599822998
1524,-73.71744416168765,105,0.14155101776123047
1525,-111.48079228997325,115,0.14410090446472168
1526,-50.915792856640536,80,0.1056818962097168
1527,-42.40339515995508,107,0.17425990104675293
1528,-31.22487196124615,145,0.17060399055480957
1529,-24.043223712160724,84,0.10195112228393555
1530,-67.80372866554794,95,0.10678505897521973
1531,-36.45804682266072,73,0.08089995384216309
1532,-60.11462393534988,85,0.09276866912841797
1533,-100.49718075954289,122,0.13630414009094238
1534,-26.5834459078864,101,0.11199808120727539
1535,-82.61746604856461,91,0.1039280891418457
1536,8.404564813494531,115,0.14611101150512695
1537,-6.301690278711078,77,0.09526395797729492
1538,-159.27978183825104,122,0.137542724609375
1539,-60.18101504294741,93,0.10672688484191895
1540,-63.10965788046142,121,0.1364579200744629
1541,-43.510766270264256,103,0.11322522163391113
1542,-49.5301002090162,126,0.15742993354797363
1543,-83.27462105803565,130,0.16046690940856934
1544,-91.3342609434286,83,0.0947730541229248
1545,-7.249903452199973,121,0.17806077003479004
1546,4.437093198229405,101,0.181168794631958
1547,-115.40939452032765,66,0.12061715126037598
1548,3.46825853263735,136,0.21396994590759277
1549,-40.67531662590899,79,0.1037139892578125
1550,-72.32676812818818,99,0.12547779083251953
1551,-63.84623922846767,76,0.09953594207763672
1552,-96.5604298893118,119,0.1714470386505127
1553,-60.585481733378884,85,0.10177206993103027
1554,-204.1662269174074,144,0.1776587963104248
1555,-71.98603380640213,98,0.11932921409606934
1556,-83.27878005789425,92,0.11508488655090332
1557,-121.4685666079788,111,0.12954497337341309
1558,-112.8406570359249,111,0.12992382049560547
1559,-52.446227732097086,82,0.12088322639465332
1560,-68.05619299122385,118,0.17432498931884766
1561,-101.05901079814709,79,0.14708709716796875
1562,-68.34806141007826,71,0.10057806968688965
1563,-32.13178910187196,85,0.11369109153747559
1564,-23.126256928218027,112,0.1278679370880127
1565,-62.00223480668572,104,0.11188673973083496
1566,-22.836679073949313,198,0.25307226181030273
1567,-171.72265389424774,97,0.11526298522949219
1568,-19.469612116313073,176,0.2034130096435547
1569,-68.10570964721339,85,0.09222579002380371
1570,-10.774342043727472,123,0.14125394821166992
1571,-134.78816671894137,138,0.1586618423461914
1572,-77.70335000056059,83,0.09757089614868164
1573,-36.57616633149887,120,0.13707208633422852
1574,-41.928585231146755,111,0.12147974967956543
1575,-52.28199367291562,123,0.1307680606842041
1576,-88.9207602827096,115,0.1354050636291504
1577,11.517074273424356,137,0.15714716911315918
1578,-54.533556132728386,152,0.17592072486877441
1579,-114.0565155499684,102,0.11748290061950684
1580,-36.73282399036921,82,0.1054079532623291
1581,-91.2715358608099,133,0.1539907455444336
1582,16.4312981322459,104,0.10793781280517578
1583,-55.96090649732656,129,0.15162277221679688
1584,-48.89938872102328,120,0.13956689834594727
1585,-100.37267906298442,96,0.11735987663269043
1586,5.60945235905109,136,0.16600298881530762
1587,-38.158215673727796,122,0.16776704788208008
1588,-47.5607858540769,137,0.15348029136657715
1589,-0.9550354162629304,147,0.17015504837036133
1590,-70.88326020537755,85,0.0975029468536377
1591,-94.20971948381256,126,0.14333081245422363
1592,-26.159439594066384,73,0.08430624008178711
1593,-74.68619583154786,93,0.10793089866638184
1594,-51.136973097215744,69,0.08414006233215332
1595,-55.19255435236072,94,0.11181426048278809
1596,-24.67071527379106,67,0.07443690299987793
1597,-83.64474668216988,79,0.09193301200866699
1598,-25.5354302263149,91,0.10175800323486328
1599,-157.52728652813124,102,0.11730408668518066
1600,-13.01347017036045,77,0.080413818359375
1601,-5.915808663217149,149,0.17229819297790527
1602,-177.73205779436898,120,0.12865781784057617
1603,-10.29098333686612,137,0.15190887451171875
1604,-190.0186874155713,93,0.10585308074951172
1605,-70.44064255191411,68,0.07410717010498047
1606,-61.64596145521441,131,0.1466538906097412
1607,-66.8702905373531,158,0.17172789573669434
1608,-73.68102433522375,95,0.1065988540649414
1609,-26.095489721413955,145,0.16373991966247559
1610,41.05545562963874,1000,1.149061918258667
1611,-22.91638388823074,90,0.1044769287109375
1612,-14.98959324467809,163,0.1825406551361084
1613,-74.57084919101442,106,0.12227773666381836
1614,-59.42738799758233,126,0.14291620254516602
1615,-30.49863421002094,99,0.11149001121520996
1616,-57.80595669742087,104,0.11382389068603516
1617,-21.333242564359992,192,0.21334195137023926
1618,-38.83105044272449,103,0.1148381233215332
1619,-81.02303722453073,102,0.12520217895507812
1620,-32.83745054895711,71,0.08613085746765137
1621,-40.66790033556373,100,0.18162775039672852
1622,-26.4435745919193,118,0.15466761589050293
1623,-66.83006615828808,121,0.14157891273498535
1624,-71.15734659685556,96,0.11225175857543945
1625,-78.64926479882104,97,0.11572885513305664
1626,-95.50228114781646,128,0.1456010341644287
1627,-82.75101059435993,102,0.11127614974975586
1628,-126.65543678900077,95,0.1043391227722168
1629,-33.68431878502186,123,0.13693594932556152
1630,-84.25375483817645,133,0.14955472946166992
1631,-25.51154111468705,90,0.10451698303222656
1632,-63.6700139715421,96,0.11364483833312988
1633,-25.047599024358334,155,0.17328381538391113
1634,-64.93585958097133,130,0.14807391166687012
1635,-82.58862123915793,82,0.09433984756469727
1636,-26.01695548457704,126,0.1503891944885254
1637,-57.64745523489205,94,0.1093759536743164
1638,-36.771040782151005,82,0.09427380561828613
1639,-47.58037112966872,133,0.15421509742736816
1640,-94.36261535397757,65,0.06996703147888184
1641,-87.31628519572678,132,0.20415496826171875
1642,-6.363991831424855,140,0.15970993041992188
1643,3.0680964970066213,113,0.13092803955078125
1644,-42.15150772624591,83,0.09033393859863281
