time/total_timesteps,time/fps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,train/value_loss,train/clip_range
99200,1045,8.05983437,775,788.23,94,-0.0008559897541999817,0.00015755137,0.07166749238967896,-0.6026298552751541,159.82553100585938,3096,0.001,0.0,344.6845326423645,0.2
99328,1046,8.05983437,776,788.23,94,-0.0022236161748878658,0.0014216523,0.9127951860427856,-0.6460635103285313,1.5241544246673584,3100,0.001,0.00390625,6.511069521307945,0.2
99456,1046,7.9976660399999995,777,782.84,95,-0.0039172040414996445,0.0102351755,0.8094664812088013,-0.6635061725974083,0.5631690621376038,3104,0.001,0.0625,3.1214674040675163,0.2
99584,1047,7.9976660399999995,778,782.84,95,-0.00025313172955065966,0.00022854004,0.19746679067611694,-0.5986773073673248,280.067626953125,3108,0.001,0.0,449.93434143066406,0.2
99712,1048,8.092520669999999,779,775.14,95,-0.014153641066513956,0.0252088,0.8432186841964722,-0.7196767255663872,1.031280517578125,3112,0.001,0.138671875,5.02038136869669,0.2
99840,1048,8.092520669999999,780,775.14,95,6.808387115597725e-05,4.334422e-05,-0.2772073745727539,-0.612339623272419,365.3619384765625,3116,0.001,0.0,1002.1441764831543,0.2
99968,1049,8.092520669999999,781,775.14,95,-0.0002540050772950053,0.0059680985,0.21829700469970703,-0.7763942629098892,1.3765833377838135,3120,0.001,0.033203125,2.7933313250541687,0.2
100096,1049,8.092520669999999,782,775.14,95,-0.01355653174687177,0.013578228,0.3369913101196289,-0.8456734493374825,3.2902991771698,3124,0.001,0.080078125,5.753245458006859,0.2
100224,1048,8.092520669999999,783,775.14,95,-0.002948705747257918,0.017127767,0.6364274024963379,-0.7840758860111237,0.7587985992431641,3128,0.001,0.125,2.588607534766197,0.2
100352,1048,8.17137649,784,771.87,95,-0.001731757482048124,0.008935757,0.9348452091217041,-0.7719378583133221,0.27106717228889465,3132,0.001,0.03125,1.1386585775762796,0.2
100480,1049,8.17137649,785,771.87,95,0.0433347225189209,0.03518737,-0.15095984935760498,-0.7344885692000389,776.5341796875,3136,0.001,0.255859375,1015.0490760803223,0.2
100608,1049,8.17137649,786,771.87,95,-0.003359834779985249,0.005812652,-1.0409948825836182,-0.8290898241102695,2.4592127799987793,3140,0.001,0.015625,5.657892882823944,0.2
100736,1049,8.17137649,787,771.87,95,-0.0074006522772833705,0.010873837,0.9306986331939697,-0.7580307349562645,0.24860835075378418,3144,0.001,0.095703125,1.1289443671703339,0.2
100864,1050,6.3933845400000004,788,767.52,96,-0.0020840413635596633,0.0049073547,0.9658351540565491,-0.7637575380504131,1.1956689357757568,3148,0.001,0.017578125,4.003792457282543,0.2
100992,1050,6.25099073,789,759.56,96,0.0008893946651369333,0.00063123973,-0.28308916091918945,-0.7383516170084476,533.9324951171875,3152,0.001,0.0,1293.2388076782227,0.2
101120,1051,6.25099073,790,759.56,96,-4.482339136302471e-06,2.3029279e-05,0.14620327949523926,-0.6601724810898304,384.1562194824219,3156,0.001,0.0,541.5686092376709,0.2
101248,1052,5.988984129999998,791,754.82,96,-0.0015882898587733507,0.0041345973,0.9513874650001526,-0.756299763917923,1.8726788759231567,3160,0.001,0.0234375,3.8698564171791077,0.2
101376,1053,5.988984129999998,792,754.82,96,-0.0007183605339378119,0.00029932754,-0.32520174980163574,-0.7140048146247864,632.753662109375,3164,0.001,0.0,1200.630256652832,0.2
101504,1053,5.988984129999998,793,754.82,96,-0.008893103688023984,0.020886045,0.8423929214477539,-0.7304520420730114,0.5528907775878906,3168,0.001,0.142578125,1.7776313349604607,0.2
101632,1053,5.988984129999998,794,754.82,96,-0.0021083110477775335,0.013533091,0.937364935874939,-0.7950010783970356,0.40244606137275696,3172,0.001,0.083984375,1.278271857649088,0.2
101760,1054,5.30638027,795,749.33,96,0.004967744112946093,0.0018486776,0.01169973611831665,-0.7332219704985619,22.966197967529297,3176,0.001,0.0,58.902589440345764,0.2
101888,1055,5.45199128,796,741.3,96,0.000892436713911593,0.00046303077,0.08521038293838501,-0.6820292212069035,240.23251342773438,3180,0.001,0.0,695.2161406874657,0.2
102016,1055,5.45199128,797,741.3,96,-0.00035150465555489063,0.0014156867,0.08179932832717896,-0.762140691280365,401.3359680175781,3184,0.001,0.001953125,720.5379528999329,0.2
102144,1056,5.45199128,798,741.3,96,-0.01673834177199751,0.041568123,0.5452455282211304,-0.8693059980869293,2.5047104358673096,3188,0.001,0.134765625,6.212237685918808,0.2
102272,1055,5.45199128,799,741.3,96,-0.01055408176034689,0.013015499,0.9489534497261047,-0.7610809169709682,0.5517047047615051,3192,0.001,0.08984375,2.4970187172293663,0.2
102400,1056,4.40904831,800,736.01,96,-0.012778593052644283,0.028977364,0.9168102741241455,-0.7560959756374359,0.31605467200279236,3196,0.001,0.158203125,1.4337533954530954,0.2
102528,1057,4.40904831,801,736.01,96,0.006443140096962452,0.0044143493,0.11629021167755127,-0.5978185124695301,678.763671875,3200,0.001,0.03515625,1242.1086502075195,0.2
102656,1057,4.40904831,802,736.01,97,-0.0009215722093358636,0.0010669534,0.8117948174476624,-0.6801952533423901,1.2000981569290161,3204,0.001,0.0,5.78331084549427,0.2
102784,1057,4.40904831,803,736.01,97,-0.0037831582594662905,0.0016700849,0.46874362230300903,-0.5512028392404318,13.172032356262207,3208,0.001,0.0,85.63414907455444,0.2
102912,1057,4.40904831,804,736.01,97,-0.002781113376840949,0.0048145885,-0.01762688159942627,-0.3829312492161989,1.509074091911316,3212,0.001,0.0703125,9.110934600234032,0.2
103040,1057,4.40904831,805,736.01,97,0.001116771949455142,0.0012784908,-2.1404147148132324,-0.4193721227347851,7.649460792541504,3216,0.001,0.0,10.897249087691307,0.2
103168,1057,4.40904831,806,736.01,97,0.0003690730081871152,0.0010657702,-1.4451625347137451,-0.5073703303933144,1.3318891525268555,3220,0.001,0.0,17.21943761408329,0.2
103296,1057,4.40904831,807,736.01,97,5.74266305193305e-05,0.01705579,-1.523810863494873,-0.5289468020200729,0.5574160218238831,3224,0.001,0.111328125,5.911603059619665,0.2
103424,1057,6.07118365,808,736.01,97,0.0023173344088718295,0.054531988,-0.03480184078216553,-0.4130997732281685,0.16347187757492065,3228,0.001,0.16796875,3.0130484383553267,0.2
103552,1058,5.5844244000000005,809,728.03,97,-0.0241368324495852,0.05266031,0.8727822303771973,-0.6790041252970695,0.3339643180370331,3232,0.001,0.24609375,1.8432334214448929,0.2
103680,1059,5.5844244000000005,810,728.03,97,-0.0017621531151235104,0.0075055524,0.25514698028564453,-0.6221966780722141,390.64971923828125,3236,0.001,0.056640625,1036.610065460205,0.2
103808,1059,5.5844244000000005,811,728.03,97,-0.004364151391200721,0.011697656,0.8688839673995972,-0.6779757812619209,0.5396734476089478,3240,0.001,0.060546875,1.9057184234261513,0.2
103936,1059,6.12945104,812,721.5,98,0.0029861527727916837,0.0035087196,0.944080114364624,-0.7273623645305634,0.8352786302566528,3244,0.001,0.015625,2.9133487716317177,0.2
104064,1060,6.12945104,813,721.5,98,0.0014159150887280703,0.005712712,0.18272119760513306,-0.6701684482395649,206.89923095703125,3248,0.001,0.037109375,564.6929442882538,0.2
104192,1061,6.8185123999999995,814,714.94,98,-0.0005541103892028332,0.00434842,0.8798845410346985,-0.7582796812057495,1.8608347177505493,3252,0.001,0.017578125,4.630099296569824,0.2
104320,1061,6.8185123999999995,815,714.94,98,-0.00401857984252274,0.0013969312,0.2260264754295349,-0.618485551327467,314.5450744628906,3256,0.001,0.0,660.4122190773487,0.2
104448,1061,6.8185123999999995,816,714.94,98,-0.010116194491274655,0.028631143,0.9355687499046326,-0.7348892129957676,0.34628963470458984,3260,0.001,0.1640625,0.8515896238386631,0.2
104576,1062,7.06537032,817,709.19,98,-0.0015789512544870377,0.0034404392,0.8675318360328674,-0.781255878508091,0.24059337377548218,3264,0.001,0.01171875,1.0661059096455574,0.2
