time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/fps,train/entropy_loss,train/explained_variance,train/approx_kl,train/learning_rate,train/clip_fraction,train/loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/n_updates
199,254208,448.49,1986,-2.147746880000001,1275,-0.32134061120450497,-0.00874936580657959,0.00021655299,0.001,0.0,35.3496208190918,0.0002260305336676538,311.16834020614624,0.2,7940
199,254336,448.49,1987,-2.147746880000001,1275,-0.7666685618460178,0.9675552845001221,0.012664229,0.001,0.091796875,0.6481127738952637,-0.010520457639358938,2.675348497927189,0.2,7944
199,254464,449.8,1988,0.6385184399999982,1275,-0.6489415615797043,0.6260984539985657,0.0109663755,0.001,0.08984375,25.151355743408203,-0.012292503844946623,134.88926315307617,0.2,7948
199,254592,449.8,1989,0.6385184399999982,1276,-0.39459606632590294,0.12553101778030396,0.00030091777,0.001,0.0,130.2117462158203,-0.0001095625339075923,248.71045684814453,0.2,7952
199,254720,449.8,1990,0.6385184399999982,1276,-0.7308359853923321,0.9692003130912781,0.014919706,0.001,0.111328125,1.8882527351379395,-0.0069905431009829044,4.219214916229248,0.2,7956
199,254848,449.8,1991,0.6385184399999982,1275,-0.32134708296507597,0.08292216062545776,0.00031947996,0.001,0.0,13.781250953674316,0.0003714800113812089,48.27356684207916,0.2,7960
199,254976,449.8,1992,0.6385184399999982,1275,-0.024969439604319632,0.14772647619247437,0.0036795195,0.001,0.005859375,0.022659003734588623,-0.001435561920516193,0.16864615713711828,0.2,7964
200,255104,449.8,1993,0.6385184399999982,1274,-0.04773848410695791,-3.6158108711242676,0.00018525962,0.001,0.0,66.1688003540039,0.002330054994672537,201.03686475753784,0.2,7968
200,255232,455.16,1994,3.28048005,1274,-0.042381598614156246,-0.03836333751678467,9.857584e-06,0.001,0.0,1.7882404327392578,2.1306914277374744e-05,16.68197225034237,0.2,7972
200,255360,455.61,1995,3.399873769999997,1274,-0.6390054784715176,-0.18557846546173096,5.3508673e-05,0.001,0.0,105.99729919433594,-0.00043637072667479515,274.55034852027893,0.2,7976
200,255488,455.61,1996,3.399873769999997,1275,-0.7642173357307911,0.614223837852478,0.000318476,0.001,0.0,402.7309875488281,-0.0020448077702894807,1176.6907024383545,0.2,7980
200,255616,455.61,1997,3.399873769999997,1275,-0.8325277119874954,0.8947585821151733,0.015529269,0.001,0.09765625,3.0417532920837402,-0.013778802007436752,6.680656895041466,0.2,7984
200,255744,448.44,1998,2.339685909999999,1275,-0.8385237567126751,0.7987236976623535,0.01229259,0.001,0.142578125,1.837419867515564,-0.00984769850037992,5.808738365769386,0.2,7988
200,255872,448.44,1999,2.339685909999999,1275,-0.8151638098061085,0.8807492852210999,0.0048808595,0.001,0.015625,3.323395013809204,-0.010682548396289349,243.01106306910515,0.2,7992
200,256000,448.44,2000,2.339685909999999,1275,-0.7978002317249775,0.9025368690490723,0.004532589,0.001,0.025390625,4.3899993896484375,-0.004701768746599555,8.308301255106926,0.2,7996
200,256128,448.44,2001,2.339685909999999,1275,-0.5154368616640568,-1.5428588390350342,0.0001769797,0.001,0.0,23.40009307861328,0.00019751978106796741,70.24346840381622,0.2,8000
200,256256,448.44,2002,2.339685909999999,1275,-0.5109817236661911,0.03602445125579834,0.0009774235,0.001,0.0,0.2302248775959015,0.0009301984100602567,6.414775811135769,0.2,8004
201,256384,448.44,2003,2.339685909999999,1275,-0.3897485230118036,0.03192496299743652,0.04182725,0.001,0.1015625,0.3062119781970978,0.013005276385229081,3.130954548716545,0.2,8008
201,256512,448.44,2004,2.339685909999999,1275,-0.3607657328248024,0.041559815406799316,0.00231686,0.001,0.0234375,1.0729246139526367,-0.0014247135841287673,4.984536297619343,0.2,8012
201,256640,452.07,2005,2.052871139999997,1274,-0.3858818784356117,-0.9201476573944092,0.00076648034,0.001,0.0,15.449407577514648,-0.0010623735724948347,11.427423372864723,0.2,8016
201,256768,452.07,2006,2.052871139999997,1275,-0.3782388549298048,0.3702484369277954,0.0011243015,0.001,0.01171875,12.496696472167969,-0.005578182928729802,15.828915283083916,0.2,8020
201,256896,452.07,2007,2.052871139999997,1275,-0.797989547252655,0.9243232607841492,0.004037343,0.001,0.01953125,1.6629509925842285,-0.0017090986366383731,6.280430004000664,0.2,8024
201,257024,447.72,2008,0.6969388999999976,1275,-0.8373206630349159,-1.1825778484344482,0.0071383226,0.001,0.041015625,99.15862274169922,-0.009741165325976908,205.19155263900757,0.2,8028
201,257152,448.24,2009,1.1184080899999962,1275,-0.8384045735001564,0.5620957612991333,0.002062874,0.001,0.0,0.7859482169151306,-0.0008053849451243877,210.7851486057043,0.2,8032
201,257280,448.24,2010,1.1184080899999962,1276,-0.7083332240581512,0.7064167857170105,0.0013096989,0.001,0.0,242.44154357910156,0.000571095384657383,518.0723533630371,0.2,8036
201,257408,440.39,2011,0.2811264299999964,1276,-0.7175423838198185,0.976607620716095,0.0036703427,0.001,0.01171875,1.0431561470031738,-0.003740032436326146,5.389522522687912,0.2,8040
201,257536,440.39,2012,0.2811264299999964,1276,-0.8226390704512596,0.8827906847000122,0.0008397661,0.001,0.0,104.80778503417969,-0.0028944783844053745,369.9421453475952,0.2,8044
201,257664,441.23,2013,0.5269119999999967,1277,-0.8534429967403412,0.9718128442764282,0.013274446,0.001,0.0625,1.622441053390503,-0.01082628226140514,4.491697013378143,0.2,8048
201,257792,441.23,2014,0.5269119999999967,1277,-0.844217874109745,0.9422610998153687,0.0021178233,0.001,0.0,84.6135482788086,-0.0021067698835395277,158.92964935302734,0.2,8052
201,257920,440.81,2015,1.5433354699999973,1277,-0.835418201982975,0.7641710042953491,0.00037199352,0.001,0.0,19.694368362426758,-0.0006590571720153093,47.22026860713959,0.2,8056
201,258048,440.15,2016,1.6940357499999965,1278,-0.6898355148732662,0.7631868720054626,0.00013988232,0.001,0.0,90.56708526611328,7.26180151104927e-05,279.58398401737213,0.2,8060
201,258176,435.51,2017,3.240606849999997,1278,-0.7941618412733078,0.9662925601005554,0.0025722296,0.001,0.001953125,36.68059539794922,-0.005849958397448063,98.9379677772522,0.2,8064
202,258304,432.86,2018,3.883673309999997,1278,-0.7791304551064968,0.9312476515769958,0.0030660722,0.001,0.0,28.531435012817383,-0.007188539602793753,189.79231214523315,0.2,8068
202,258432,432.86,2019,3.883673309999997,1279,-0.7033355347812176,0.9882278442382812,0.0024813032,0.001,0.0,14.165671348571777,-0.004317769315093756,46.828667998313904,0.2,8072
202,258560,432.86,2020,3.883673309999997,1279,-0.8518387526273727,0.9826622605323792,0.060180154,0.001,0.267578125,0.8031041622161865,-0.016205045394599438,2.7365724369883537,0.2,8076
202,258688,433.8,2021,6.758632289999998,1279,-0.622768584638834,-5.833850383758545,0.0020382795,0.001,0.00390625,204.07913208007812,-0.0017799681518226862,484.95525074005127,0.2,8080
202,258816,433.8,2022,6.758632289999998,1279,-0.4601601269096136,0.022409677505493164,0.0003576409,0.001,0.0,158.9409942626953,-0.0013966417172923684,366.6469316482544,0.2,8084
202,258944,432.52,2023,7.672735959999998,1280,-0.9041005149483681,0.9887197613716125,0.013141494,0.001,0.05078125,1.1886796951293945,-0.002989748027175665,4.034508295357227,0.2,8088
202,259072,424.19,2024,6.77138554,1280,-0.8328621797263622,0.7787607908248901,0.0013002525,0.001,0.001953125,29.648090362548828,-0.0029229899519123137,308.2414445877075,0.2,8092
202,259200,424.19,2025,6.77138554,1280,-0.8063897117972374,0.9206335544586182,0.0014531091,0.001,0.0,4.137300968170166,-0.0012439534766599536,117.03065001964569,0.2,8096
202,259328,420.41,2026,4.736304259999997,1281,-0.701417300850153,0.9776149988174438,0.009817045,0.001,0.048828125,2.666477918624878,-0.008027808158658445,10.109322607517242,0.2,8100
202,259456,420.41,2027,4.736304259999997,1281,-0.7005348205566406,0.899631679058075,0.0008129389,0.001,0.0,37.14149475097656,0.0011681184405460954,175.76313829421997,0.2,8104
202,259584,420.41,2028,4.736304259999997,1281,-0.7363832928240299,-2.6421091556549072,8.9855865e-05,0.001,0.0,39.3909797668457,-0.0012942150933668017,339.1550540924072,0.2,8108
202,259712,420.41,2029,4.736304259999997,1281,-0.6284843385219574,-2.248974561691284,0.0008216039,0.001,0.0,0.5393677353858948,-0.0010956228943541646,2.157810501754284,0.2,8112
202,259840,424.97,2030,7.675028949999999,1281,-0.5751715879887342,-0.1253981590270996,0.13281655,0.001,0.37109375,0.15664635598659515,0.007040672353468835,0.4855658831074834,0.2,8116
202,259968,424.97,2031,7.675028949999999,1281,-0.45075458846986294,-0.05460846424102783,0.00029307557,0.001,0.0,215.63356018066406,0.003141862340271473,496.688982963562,0.2,8120
202,260096,424.97,2032,7.675028949999999,1282,-0.7984052300453186,0.9841441512107849,0.012667416,0.001,0.048828125,1.0395219326019287,-0.007746345363557339,5.910803392529488,0.2,8124
202,260224,420.28,2033,8.140110419999997,1282,-0.673588965088129,0.16380423307418823,0.0035181236,0.001,0.009765625,153.9320068359375,-0.0015719558577984571,419.6525573730469,0.2,8128
203,260352,420.28,2034,8.140110419999997,1282,-0.451394634321332,-0.1995851993560791,5.278364e-05,0.001,0.0,155.75794982910156,-0.0002605810877867043,565.6512432098389,0.2,8132
203,260480,412.31,2035,7.235031959999998,1282,-0.7678151503205299,0.9928857088088989,0.010496472,0.001,0.138671875,0.6376757025718689,-0.009944706107489765,2.6605012491345406,0.2,8136
203,260608,412.31,2036,7.235031959999998,1283,-0.7644592933356762,0.8471161127090454,0.0018401598,0.001,0.005859375,264.3741149902344,-0.004716182826086879,430.2059679031372,0.2,8140
203,260736,412.31,2037,7.235031959999998,1283,-0.5992068350315094,-0.847802996635437,3.477512e-05,0.001,0.0,225.78741455078125,-5.2626244723796844e-05,463.5429735183716,0.2,8144
203,260864,412.31,2038,7.235031959999998,1283,-0.6974000483751297,-0.0035791397094726562,0.035776164,0.001,0.27734375,1.7859363555908203,8.178583811968565e-05,10.167925924062729,0.2,8148
203,260992,412.31,2039,7.235031959999998,1283,-0.6906199045479298,0.0010466575622558594,0.011518184,0.001,0.337890625,0.7136533260345459,0.00025552796432748437,10.794919773936272,0.2,8152
203,261120,412.31,2040,7.235031959999998,1283,-0.6943217851221561,0.0010822415351867676,0.038576744,0.001,0.42578125,0.5452455878257751,0.010798442410305142,2.9898852463811636,0.2,8156
203,261248,412.31,2041,7.235031959999998,1282,-0.4081349838525057,-0.019181132316589355,0.26647994,0.001,0.89453125,1.3200032711029053,0.12444252986460924,4.496661156415939,0.2,8160
203,261376,412.31,2042,7.235031959999998,1282,-0.43688428960740566,-0.02015066146850586,0.009562875,0.001,0.099609375,0.25748685002326965,-0.016383530688472092,2.339588178321719,0.2,8164
203,261504,412.31,2043,7.822396069999996,1283,-0.3569570314139128,-0.010004043579101562,0.024935216,0.001,0.095703125,0.21004687249660492,-0.008876809268258512,1.5717787640169263,0.2,8168
203,261632,408.51,2044,5.990334539999996,1283,-0.7178483381867409,0.9908926486968994,0.019911183,0.001,0.18359375,0.5254332423210144,-0.01958876266144216,1.5265701040625572,0.2,8172
203,261760,402.54,2045,4.1855022199999965,1283,-0.6451033242046833,0.8989132046699524,0.0008866214,0.001,0.001953125,210.7415008544922,-0.00307193910703063,264.63441801071167,0.2,8176
203,261888,402.54,2046,4.1855022199999965,1284,-0.6344641335308552,0.7811942100524902,0.00047913007,0.001,0.0,117.7022705078125,0.00012518069706857204,344.20888662338257,0.2,8180
204,262016,401.54,2047,4.447682209999995,1284,-0.7395508624613285,0.9905309677124023,0.0060715647,0.001,0.021484375,1.567696213722229,-0.0027806585421785712,6.9713539481163025,0.2,8184
204,262144,401.54,2048,4.447682209999995,1284,-0.6791869290173054,0.931317925453186,0.0034030322,0.001,0.015625,136.84100341796875,-4.352303221821785e-05,249.29007244110107,0.2,8188
204,262272,401.54,2049,4.447682209999995,1284,-0.7285320945084095,0.4842754006385803,0.00034034625,0.001,0.0,52.99215316772461,-0.0010910943383350968,89.43159997463226,0.2,8192
204,262400,395.52,2050,6.280515679999997,1284,-0.21376167982816696,-24.511232376098633,0.0004986231,0.001,0.0,3.6705870628356934,-0.0004793094703927636,87.57560566067696,0.2,8196
204,262528,395.52,2051,6.280515679999997,1284,-0.3920616004616022,-0.041045188903808594,0.0012244713,0.001,0.005859375,88.86327362060547,-0.0028347796760499477,364.91825675964355,0.2,8200
204,262656,387.55,2052,6.629311339999997,1285,-0.8143322505056858,0.9867440462112427,0.017294351,0.001,0.087890625,1.034933090209961,-0.0010201610857620835,2.7599531784653664,0.2,8204
204,262784,387.55,2053,6.629311339999997,1285,-0.5350671075284481,0.896759569644928,0.002992095,0.001,0.025390625,104.34017181396484,0.00854454596992582,255.4434938430786,0.2,8208
204,262912,387.55,2054,6.629311339999997,1285,-0.676727656275034,0.9935064315795898,0.028152786,0.001,0.173828125,0.5766811966896057,-0.013860623817890882,2.5172603353857994,0.2,8212
204,263040,389.2,2055,9.001901259999997,1285,-0.7056486904621124,0.25617271661758423,0.0011343551,0.001,0.0,251.17666625976562,0.0014495355426333845,679.2821998596191,0.2,8216
204,263168,389.2,2056,9.001901259999997,1286,-0.36695746332407,0.055584073066711426,0.0006811442,0.001,0.00390625,228.15029907226562,-0.0008723606588318944,336.2038326263428,0.2,8220
204,263296,389.2,2057,9.001901259999997,1286,-0.7671761810779572,0.9609386324882507,0.00238556,0.001,0.0078125,1.6538397073745728,-0.004098964622244239,9.33668139576912,0.2,8224
204,263424,389.2,2058,9.001901259999997,1286,-0.696076150983572,-1.0169599056243896,0.0007853261,0.001,0.0,83.45380401611328,-0.003910503350198269,402.7510118484497,0.2,8228
204,263552,389.2,2059,9.001901259999997,1285,-0.6534441486001015,0.16498291492462158,0.24955255,0.001,0.4375,1.611790418624878,0.05956452339887619,8.380310285836458,0.2,8232
205,263680,389.2,2060,9.001901259999997,1285,-0.6714408434927464,0.3130853772163391,0.030602721,0.001,0.216796875,6.966470718383789,-0.018765622400678694,30.376933455467224,0.2,8236
205,263808,389.2,2061,9.001901259999997,1285,-0.6706653125584126,0.5518884658813477,0.011309242,0.001,0.046875,1.5871435403823853,-0.0017386107938364148,5.826477505266666,0.2,8240
205,263936,395.75,2062,12.02907463,1285,-0.5508614294230938,-0.020627617835998535,0.2088534,0.001,0.482421875,0.5333325862884521,0.03043223707936704,3.106374664232135,0.2,8244
205,264064,395.71,2063,12.234390689999998,1285,-0.4803960621356964,-0.12373089790344238,0.00014484487,0.001,0.0,160.2386474609375,0.0009392359061166644,362.68346977233887,0.2,8248
205,264192,395.71,2064,12.234390689999998,1285,-0.6977254003286362,0.8006891012191772,0.00046039792,0.001,0.0,206.28558349609375,-0.001083739334717393,466.71406650543213,0.2,8252
205,264320,395.71,2065,12.234390689999998,1286,-0.7074515335261822,0.9029422402381897,0.0050466126,0.001,0.02734375,0.8949840664863586,-0.0025895986473187804,5.910357065498829,0.2,8256
205,264448,395.71,2066,12.234390689999998,1286,-0.8191599622368813,0.6620033979415894,0.0056090136,0.001,0.021484375,2.380751609802246,-0.004541064845398068,11.298884391784668,0.2,8260
205,264576,395.71,2067,12.234390689999998,1285,-0.7169879265129566,-3.868117332458496,0.0011641514,0.001,0.005859375,58.207275390625,-0.0029060044907964766,205.53009271621704,0.2,8264
205,264704,395.71,2068,12.234390689999998,1285,-0.6862915679812431,-1.2891268730163574,0.025394969,0.001,0.193359375,2.4838991165161133,-0.013310215435922146,28.22708171606064,0.2,8268
206,264832,395.71,2069,12.234390689999998,1285,-0.6682332791388035,-0.008063077926635742,0.015887244,0.001,0.298828125,0.4676225483417511,-0.020432641147635877,3.600034713745117,0.2,8272
206,264960,395.71,2070,12.234390689999998,1285,-0.6862080805003643,-0.03937864303588867,0.003207672,0.001,0.0,0.3133995532989502,0.004395055351778865,1.8489830698817968,0.2,8276
206,265088,395.71,2071,13.55508004,1284,-0.5745958909392357,-0.010144710540771484,0.024744187,0.001,0.26953125,0.4072139263153076,-0.012888815719634295,2.602328710258007,0.2,8280
206,265216,395.71,2072,13.55508004,1285,-0.6395945064723492,0.9919182062149048,0.036811937,0.001,0.18359375,0.6339642405509949,-0.003599771880544722,1.80995312333107,0.2,8284
206,265344,395.3,2073,16.08979097,1285,-0.8061078935861588,0.9963557720184326,0.018606268,0.001,0.21875,0.3282091021537781,-0.015354598930571228,0.8563197888433933,0.2,8288
206,265472,395.3,2074,16.08979097,1285,-0.49267710372805595,0.31901979446411133,0.0007724981,0.001,0.0,130.1345977783203,0.0037430018419399858,873.7394714355469,0.2,8292
206,265600,395.3,2075,16.08979097,1286,-0.7995528355240822,0.9615180492401123,0.0074269446,0.001,0.02734375,1.557600975036621,-0.00219714199192822,5.516769424080849,0.2,8296
206,265728,395.52,2076,20.37992252,1286,-0.7101251929998398,0.07202577590942383,0.0015493049,0.001,0.0,13.193687438964844,-0.002402815967798233,56.28831958770752,0.2,8300
206,265856,395.52,2077,20.37992252,1286,-0.4810258224606514,-0.013185858726501465,0.0012521553,0.001,0.0,306.735595703125,-0.0013119939249008894,471.70806884765625,0.2,8304
206,265984,395.52,2078,20.37992252,1286,-0.6920143626630306,0.9623720049858093,0.0003321548,0.001,0.0,1.8281184434890747,-3.309675958007574e-05,8.213816225528717,0.2,8308
206,266112,395.52,2079,20.37992252,1286,-0.7887406162917614,-1.9251327514648438,0.0041868566,0.001,0.001953125,34.75229263305664,-0.0023434151662513614,106.85060906410217,0.2,8312
206,266240,395.52,2080,20.37992252,1286,-0.5529230795800686,-4.308753490447998,0.0035509518,0.001,0.0,22.19440269470215,-0.0023682975443080068,45.786617159843445,0.2,8316
207,266368,395.52,2081,20.37992252,1286,-0.5635263249278069,-0.0034263134002685547,0.002430343,0.001,0.013671875,0.7120181322097778,-0.0002585267648100853,1.7173613272607327,0.2,8320
207,266496,395.52,2082,20.37992252,1286,-0.6285268850624561,-0.026202797889709473,0.011859877,0.001,0.125,0.34396690130233765,0.0011447519063949585,1.448361961171031,0.2,8324
207,266624,395.52,2083,20.37992252,1285,-0.5143771674484015,-0.003889322280883789,0.011522807,0.001,0.126953125,0.021694647148251534,0.007915427442640066,1.4297420950606465,0.2,8328
207,266752,403.0,2084,23.052092430000002,1286,-0.47166690044105053,-0.002209782600402832,0.026411777,0.001,0.34765625,0.09768378734588623,-0.012070974451489747,1.6786509156227112,0.2,8332
207,266880,403.0,2085,23.052092430000002,1286,-0.6797746904194355,-0.2555488348007202,0.00357485,0.001,0.0078125,176.7871551513672,-0.02541462203953415,391.9616247713566,0.2,8336
207,267008,399.66,2086,23.770990610000002,1286,-0.7222487926483154,0.8648802638053894,0.005182609,0.001,0.021484375,2.8613905906677246,-0.004753915243782103,12.98182526230812,0.2,8340
207,267136,399.66,2087,23.770990610000002,1286,-0.6651617400348186,0.7328059077262878,0.0006622053,0.001,0.0,367.6772766113281,-0.0022545807296410203,750.3902606964111,0.2,8344
207,267264,399.81,2088,26.09396611,1287,-0.6934795826673508,0.7841481566429138,0.00061656814,0.001,0.00390625,14.313897132873535,-0.0008502055425196886,23.914252795279026,0.2,8348
207,267392,399.81,2089,26.09396611,1287,-0.34725752007216215,-0.6037571430206299,0.004080805,0.001,0.021484375,260.69403076171875,-0.003084602765738964,492.0245990753174,0.2,8352
207,267520,396.05,2090,27.3974667,1287,-0.7053174301981926,0.9866653680801392,0.017538115,0.001,0.0859375,0.8534408211708069,-0.011897850199602544,2.892104059457779,0.2,8356
207,267648,396.05,2091,27.3974667,1287,-0.6455556340515614,0.5747904181480408,0.0033336263,0.001,0.013671875,164.8755340576172,-0.0018381212139502168,522.0634918212891,0.2,8360
207,267776,396.05,2092,27.3974667,1287,-0.6202018745243549,-1.1208951473236084,0.00014368957,0.001,0.0,107.44606018066406,-0.0017477459623478353,273.0775942802429,0.2,8364
208,267904,396.05,2093,27.3974667,1287,-0.5206214636564255,-1.1433417797088623,0.039252933,0.001,0.095703125,0.6515827775001526,0.00803443940822035,4.918620266020298,0.2,8368
208,268032,396.05,2094,27.3974667,1287,-0.4970309864729643,0.20627808570861816,0.008727962,0.001,0.140625,0.13953131437301636,-0.017887357040308416,1.556287720799446,0.2,8372
208,268160,396.05,2095,27.3974667,1287,-0.4354647118598223,0.4334098696708679,0.008704543,0.001,0.029296875,0.49315929412841797,0.0023066616849973798,1.5869827345013618,0.2,8376
208,268288,396.05,2096,27.3974667,1287,-0.4193568881601095,0.801313042640686,0.010042999,0.001,0.048828125,0.19086213409900665,-0.009490734664723277,0.7444486226886511,0.2,8380
208,268416,401.16,2097,29.44782513,1287,-0.3978896625339985,0.7758835554122925,0.009386543,0.001,0.068359375,2.4638586044311523,-0.006135239847935736,7.324793428182602,0.2,8384
208,268544,401.16,2098,29.44782513,1287,-0.5206885524094105,-0.5057611465454102,0.0026868363,0.001,0.146484375,0.584370493888855,0.008822120493277907,12.885837733745575,0.2,8388
208,268672,401.88,2099,29.616319949999998,1287,-0.686125822365284,0.9895130395889282,0.026828662,0.001,0.162109375,0.5816790461540222,-0.011235220590606332,1.6874383203685284,0.2,8392
208,268800,401.88,2100,29.616319949999998,1288,-0.555528074502945,0.6244046688079834,0.0003498639,0.001,0.0,125.14116668701172,0.00012386939488351345,516.8533320426941,0.2,8396
208,268928,395.2,2101,27.92178487,1288,-0.6594708673655987,0.9894267916679382,0.013622735,0.001,0.068359375,1.848041296005249,-0.004781803349032998,7.583908244967461,0.2,8400
208,269056,395.2,2102,27.92178487,1288,-0.6859337091445923,-0.14198291301727295,0.0027896916,0.001,0.01171875,195.05206298828125,-0.0002957246033474803,683.987340927124,0.2,8404
208,269184,394.09,2103,28.670431149999995,1288,-0.6526025049388409,0.9893861413002014,0.0029151263,0.001,0.005859375,0.3159375488758087,-0.0013671463821083307,3.6367147266864777,0.2,8408
208,269312,394.09,2104,28.670431149999995,1289,-0.6092671789228916,0.7564264535903931,0.005289162,0.001,0.044921875,167.5856475830078,0.006740251672454178,449.76878547668457,0.2,8412
208,269440,393.13,2105,28.614038199999996,1289,-0.7805306613445282,0.9706867933273315,0.018622985,0.001,0.11328125,1.4062285423278809,-0.005788983777165413,6.243490502238274,0.2,8416
209,269568,393.13,2106,28.614038199999996,1289,-0.7617296576499939,0.9239305853843689,0.006018216,0.001,0.0234375,77.44860076904297,-0.004104192077647895,143.5380449295044,0.2,8420
209,269696,393.13,2107,28.614038199999996,1289,-0.6146315187215805,0.9810089468955994,0.009733131,0.001,0.06640625,0.6838637590408325,-0.006304809590801597,2.9193003326654434,0.2,8424
209,269824,393.13,2108,28.614038199999996,1289,-0.6734163500368595,-0.4257018566131592,0.0015026578,0.001,0.0078125,17.83255386352539,-0.0006142165511846542,219.48707020282745,0.2,8428
209,269952,393.13,2109,28.614038199999996,1289,-0.7201434336602688,0.8841544985771179,0.0013421206,0.001,0.0,0.669016420841217,-0.0014682646142318845,4.958811070770025,0.2,8432
209,270080,393.13,2110,28.614038199999996,1289,-0.7189152538776398,-0.006869077682495117,0.001132472,0.001,0.00390625,4.368173599243164,0.002925341250374913,12.861597836017609,0.2,8436
209,270208,393.13,2111,28.614038199999996,1289,-0.6957059875130653,-0.006305336952209473,0.039673526,0.001,0.1875,0.25904443860054016,0.012267405865713954,0.8563546938821673,0.2,8440
209,270336,393.13,2112,28.614038199999996,1288,-0.6532679945230484,-0.01928579807281494,0.022410097,0.001,0.220703125,0.04606863856315613,0.009277334436774254,0.5957323359325528,0.2,8444
209,270464,397.13,2113,31.077188609999993,1288,-0.4292600452899933,-0.2787967920303345,0.025081048,0.001,0.1640625,1.1590341329574585,0.01643789280205965,7.261086687445641,0.2,8448
209,270592,397.13,2114,31.077188609999993,1289,-0.6730337180197239,0.9894495606422424,0.010073478,0.001,0.06640625,0.4175916314125061,-0.0037236197385936975,1.0916984993964434,0.2,8452
209,270720,390.23,2115,28.82231406,1289,-0.6736968457698822,0.9764516353607178,0.015393335,0.001,0.08203125,0.7583674192428589,-0.006164086633361876,2.9542179852724075,0.2,8456
210,270848,390.23,2116,28.82231406,1289,-0.6110394522547722,0.6948072910308838,0.0034946604,0.001,0.005859375,236.79083251953125,-0.001255916606169194,442.2259817123413,0.2,8460
210,270976,390.23,2117,28.82231406,1289,-0.7141650468111038,0.9903387427330017,0.013124895,0.001,0.0703125,0.8388818502426147,-0.016419528459664434,5.11381971091032,0.2,8464
210,271104,390.23,2118,28.82231406,1289,-0.670422375202179,-0.31252145767211914,0.002985279,0.001,0.005859375,16.985387802124023,0.0020874676411040127,57.76647114753723,0.2,8468
210,271232,389.27,2119,32.59818535,1289,-0.48985973186790943,0.4002950191497803,0.00028913096,0.001,0.0,56.90143966674805,0.0012807609746232629,131.02064681053162,0.2,8472
210,271360,389.27,2120,32.59818535,1290,-0.35235839895904064,0.02550363540649414,1.5439e-05,0.001,0.0,342.9967346191406,-9.714218322187662e-05,469.2262783050537,0.2,8476
210,271488,389.27,2121,32.59818535,1290,-0.7102170027792454,0.8314188718795776,0.01168129,0.001,0.048828125,2.074150800704956,-0.005029611871577799,8.374229177832603,0.2,8480
210,271616,389.27,2122,32.59818535,1290,-0.5822319183498621,-0.2058696746826172,0.0020499355,0.001,0.01171875,9.581872940063477,0.0008234027191065252,61.32671022415161,0.2,8484
210,271744,389.27,2123,32.59818535,1289,-0.4595824331045151,-0.07697772979736328,0.012974292,0.001,0.07421875,0.6031044721603394,0.002988965599797666,3.285467281937599,0.2,8488
210,271872,389.27,2124,32.59818535,1289,-0.4625270217657089,-0.064902663230896,0.0063970597,0.001,0.05859375,0.32597947120666504,-0.005038827424868941,3.448335751891136,0.2,8492
211,272000,389.27,2125,32.59818535,1289,-0.46605963446199894,-0.22115051746368408,0.03116275,0.001,0.123046875,0.4612668752670288,0.012764606974087656,1.2791100461035967,0.2,8496
211,272128,389.27,2126,32.59818535,1288,-0.6068507730960846,0.017081022262573242,0.007794267,0.001,0.212890625,0.3523973226547241,0.002483499003574252,2.175182521343231,0.2,8500
211,272256,396.71,2127,34.00979158,1288,-0.6712642498314381,0.007938146591186523,0.014542108,0.001,0.12109375,0.17783799767494202,-0.014019073452800512,0.8241298170760274,0.2,8504
211,272384,396.71,2128,34.00979158,1288,-0.7179672569036484,0.9672696590423584,0.016518747,0.001,0.255859375,0.8634471893310547,-0.0035457051126286387,4.431344129145145,0.2,8508
211,272512,396.71,2129,34.00979158,1289,-0.6523956060409546,0.9845653772354126,0.0064742775,0.001,0.041015625,0.3526723086833954,-0.00011602160520851612,1.7263577580451965,0.2,8512
211,272640,396.71,2130,34.00979158,1289,-0.60701534897089,0.0984489917755127,0.0013642767,0.001,0.005859375,3.4864144325256348,0.0015762061229906976,14.636905908584595,0.2,8516
211,272768,398.83,2131,36.388624619999995,1289,-0.21469336468726397,-0.021774768829345703,0.0024853959,0.001,0.005859375,32.22221374511719,-0.006254719221033156,153.75799989700317,0.2,8520
211,272896,398.83,2132,36.388624619999995,1289,-0.508124802261591,-0.414401650428772,0.00022317423,0.001,0.0,63.8760986328125,-0.0002524377778172493,511.0047821998596,0.2,8524
211,273024,391.57,2133,35.50732537,1289,-0.786654245108366,0.9740090370178223,0.017710045,0.001,0.083984375,0.43593746423721313,-0.0021143326302990317,0.9657821655273438,0.2,8528
211,273152,391.57,2134,35.50732537,1290,-0.6246957629919052,0.736437201499939,0.0040621907,0.001,0.001953125,145.6869354248047,-0.0022042514756321907,594.9847621917725,0.2,8532
211,273280,389.36,2135,36.84095748,1290,-0.7269825525581837,0.9691212773323059,0.004542915,0.001,0.02734375,0.9759448170661926,-0.00679107615724206,2.921154472976923,0.2,8536
211,273408,389.36,2136,36.84095748,1290,-0.6274772100150585,0.8495502471923828,0.0026112767,0.001,0.01171875,68.7281494140625,0.0003091850085183978,343.427752494812,0.2,8540
