episode,reward,time_seconds,steps
909,-84.04970447807644,77,77
910,-55.79910492080491,123,123
911,-100.89401668029436,88,88
912,-20.466077711972957,80,80
913,-128.36333929959113,82,82
914,-95.80877478250089,68,68
915,-121.60342317364382,99,99
916,-256.56755398849475,91,91
917,-115.29707804610511,78,78
918,-99.44554280129007,110,110
919,-78.1937902542127,65,65
920,-96.13564206767215,103,103
921,-110.03760849589005,63,63
922,-197.24177607635704,110,110
923,-95.04231322459933,84,84
924,-66.80439826653492,81,81
925,-102.35805994591237,98,98
926,-147.96120582812995,115,115
927,-141.46152783366134,136,136
928,-63.633201680180726,112,112
929,-71.84709789323938,112,112
930,-111.71085788622611,87,87
