episode,reward,steps,time_seconds
636,-231.95568975598002,94,0.11072421073913574
637,-124.69968634677394,94,0.11195182800292969
638,-128.8054800732388,96,0.12011194229125977
639,-137.1107707067519,109,0.1382749080657959
640,-83.10142187924329,103,0.13288116455078125
641,-55.767374318709294,79,0.1065211296081543
642,-77.41835167429801,106,0.12732911109924316
643,-34.89583228183915,81,0.10599517822265625
644,-163.2936895146201,84,0.10054707527160645
645,-99.76485892281029,109,0.1352682113647461
646,-79.7011188072922,92,0.11773681640625
647,-114.44163683658032,88,0.10593819618225098
648,-132.25686964661787,69,0.08537817001342773
649,-74.49918169574094,79,0.09305596351623535
650,-154.8450367275631,118,0.14563679695129395
651,-73.85764002603821,123,0.13643789291381836
652,-75.70019154818294,67,0.07149505615234375
653,-56.650651379224236,101,0.11988115310668945
654,-40.02382129033147,77,0.09814310073852539
655,-201.03663846789513,85,0.1147909164428711
656,-76.04823350349396,100,0.13223505020141602
657,-165.27427084976563,68,0.08711385726928711
658,-180.5131453753813,78,0.08738493919372559
659,-24.69809631007648,111,0.17673492431640625
660,-85.10131423008514,74,0.12187695503234863
661,-31.04271237283872,125,0.18426966667175293
662,-151.83722479297285,107,0.12059617042541504
663,-110.0326526848906,105,0.11724591255187988
664,-96.62133676421163,64,0.08229494094848633
665,-136.6855665539474,92,0.10083484649658203
666,-108.56534657692714,118,0.1557159423828125
667,-116.66317083567338,96,0.12352633476257324
668,-76.06679221443594,135,0.1656510829925537
669,-104.02972315159496,106,0.1327962875366211
670,-145.68241042339406,111,0.1433420181274414
671,-126.52858892758707,118,0.13456368446350098
672,-79.44722124995708,76,0.08701682090759277
673,-119.01343321061134,79,0.10784006118774414
674,-81.23148136634286,79,0.0935370922088623
675,-133.67758109725554,109,0.12232589721679688
676,-103.95681368797406,121,0.1495821475982666
677,-54.66239290510199,75,0.08914613723754883
678,-251.49476485325795,100,0.11055612564086914
679,-16.83116739902171,115,0.1334228515625
680,-128.134783433424,77,0.09145689010620117
681,-70.36318740728265,82,0.10084080696105957
682,-253.7078511722684,115,0.13620209693908691
683,-199.12607973254234,120,0.1387462615966797
684,-118.70495173115877,110,0.12973618507385254
685,-82.73620253603977,103,0.13245892524719238
686,-150.7613489136491,80,0.09136795997619629
687,-178.3947052924517,91,0.10066986083984375
688,-106.88052729649392,85,0.09774994850158691
689,-68.9187461026149,79,0.0977787971496582
690,-76.64261685589283,83,0.09603285789489746
691,-113.45274497497923,112,0.12925481796264648
692,-236.70490342396715,100,0.11361503601074219
693,-208.7221538838868,116,0.1313948631286621
694,-93.60503497387964,114,0.13297629356384277
695,-137.28639268341243,88,0.10866498947143555
696,-93.37335991794771,116,0.1492302417755127
697,-102.40070946500553,70,0.0797586441040039
698,-108.93597176370679,107,0.12572598457336426
699,-72.78034251722056,102,0.116790771484375
700,-150.30285348391993,129,0.15278005599975586
701,-89.99961741476446,94,0.11085915565490723
702,-83.41020909066746,93,0.10390090942382812
703,-110.24885290652344,91,0.10988020896911621
704,-104.31298798574322,105,0.15266704559326172
705,-157.67600136411738,97,0.11135983467102051
706,-119.71049477083913,104,0.11821889877319336
707,-147.74388515438056,86,0.0987558364868164
708,-86.06616107760587,76,0.08662104606628418
709,-90.62557215955636,76,0.08329916000366211
710,-134.49785896931567,61,0.08868002891540527
711,-121.91422199870543,91,0.11473393440246582
712,-62.10691372123273,82,0.09834504127502441
713,-70.40371722588172,89,0.1040201187133789
714,-87.84461077583805,90,0.10196208953857422
715,-118.66606773811549,74,0.0889127254486084
716,-65.85009230226831,73,0.08587884902954102
717,-93.11934955732838,77,0.10145401954650879
718,-91.41520274116337,97,0.10593509674072266
719,-114.82864771791583,59,0.06711983680725098
720,-101.61457998072832,92,0.11845183372497559
721,-98.52139116025013,74,0.08811807632446289
722,-120.54788819006868,94,0.11133694648742676
723,-102.58733362427932,93,0.11314582824707031
724,-127.60599917424467,61,0.06828999519348145
725,-112.40224746271062,102,0.1165928840637207
726,-116.0596558257727,77,0.09041714668273926
727,-126.69027600871867,112,0.1266188621520996
728,-82.16727993210043,78,0.09252500534057617
729,-123.1915529351052,91,0.10499286651611328
730,-290.6314890362154,128,0.15689492225646973
731,-171.91660671120428,104,0.11807489395141602
732,-100.26017932086937,78,0.08940577507019043
733,-63.40901296829125,84,0.09754824638366699
734,-167.92793427246002,117,0.13275504112243652
735,-95.2869291012138,100,0.11336922645568848
736,-231.8993622368127,83,0.0969851016998291
737,-110.46862660872348,80,0.09415292739868164
738,-209.0387198963183,105,0.1446080207824707
739,-86.04319752269346,87,0.10289788246154785
740,-106.66481267772654,104,0.1198720932006836
741,-16.187300219299985,75,0.08613204956054688
742,-79.23223149973145,110,0.12773394584655762
743,-92.5332256061034,77,0.09183287620544434
744,-96.81611464377836,83,0.09870409965515137
745,-44.69628115941401,135,0.1637279987335205
746,-56.45990447814399,96,0.10537600517272949
747,-138.72988857807363,102,0.11969375610351562
748,-80.65905352703341,88,0.1037588119506836
749,-87.29389194575135,92,0.11086606979370117
750,-108.61493428597436,93,0.10725188255310059
751,-171.8481961776934,99,0.11477088928222656
752,-104.38663149035436,100,0.11656618118286133
753,-106.334815099804,91,0.10926008224487305
754,-163.13007957790575,95,0.1400771141052246
755,-6.8088364191534225,118,0.13961219787597656
756,-201.37022582771436,105,0.12412190437316895
757,-112.53632087997835,112,0.12864422798156738
758,-73.18236822891288,70,0.08112812042236328
759,-152.45090724094183,106,0.12553715705871582
760,-80.66777552438347,109,0.12438201904296875
761,-64.28829674672458,114,0.13549184799194336
762,-116.8776938735782,73,0.0826418399810791
763,-58.130992030099186,71,0.08885002136230469
764,-61.78235219143118,87,0.10107898712158203
765,-98.62576646856417,139,0.16436290740966797
766,-245.18319537873708,72,0.08131790161132812
767,-68.55491257752242,114,0.13813424110412598
768,-105.2061431719473,88,0.09807515144348145
769,-39.69572908911329,101,0.1155691146850586
770,-51.55167358511596,70,0.08166074752807617
771,-87.10247349696053,74,0.09334135055541992
772,-154.218871012664,117,0.13611888885498047
773,-144.22267939274928,94,0.1395719051361084
774,77.87477128013414,1000,1.1840522289276123
775,-66.0748961588539,74,0.08481407165527344
776,-119.97742125240009,84,0.10136604309082031
777,-76.17671735963238,110,0.12505292892456055
778,-138.77593415346323,78,0.0883033275604248
779,-124.88548319506496,84,0.10238504409790039
780,-79.97195345542853,93,0.11182022094726562
781,-104.95875002826716,96,0.11111807823181152
782,-62.94530034482239,107,0.1304481029510498
783,-189.2128320074688,99,0.11818504333496094
784,-101.69274843655217,78,0.0937490463256836
785,-133.18905307625974,87,0.10294604301452637
786,-123.84823834373196,99,0.1159520149230957
787,-118.4421580096958,111,0.12841534614562988
788,19.13190918494695,83,0.09784293174743652
789,-47.64530542436401,73,0.08964872360229492
790,-110.35567010204245,96,0.11269497871398926
791,-73.02955927042689,69,0.07930874824523926
792,-103.46707070270523,85,0.1290290355682373
793,-82.92997813840705,63,0.06912088394165039
794,-101.01323524666135,91,0.11020898818969727
795,-97.53340142172414,94,0.10924887657165527
796,-205.37144115683236,95,0.10853719711303711
797,-46.61349679967103,87,0.10666966438293457
798,-38.69506920073893,109,0.13898301124572754
799,-350.231081353799,87,0.10633420944213867
800,-85.02017080367085,61,0.07720708847045898
801,-135.0495674679675,113,0.13290762901306152
802,-87.73862714545736,119,0.14133787155151367
803,-40.61278429065078,65,0.0803530216217041
804,-148.9311527412679,64,0.07663512229919434
805,-96.28592193926664,76,0.1076653003692627
806,-79.20832022929923,84,0.11156105995178223
807,-144.85664373716628,112,0.15023469924926758
808,-98.4888244831226,78,0.09358692169189453
809,-179.7638881013043,74,0.0869290828704834
810,-146.5096655161005,117,0.15447592735290527
811,-107.53836889225181,128,0.15922784805297852
812,-37.30485910236527,80,0.11077308654785156
813,-132.8177220787279,130,0.16053986549377441
814,-101.25252721684203,114,0.15539193153381348
815,-47.635129156603384,118,0.15523910522460938
816,-84.32318429429564,67,0.0951230525970459
817,-44.067088306043594,85,0.10315704345703125
818,-28.017519206687027,72,0.08760714530944824
819,-112.19961159541104,106,0.12612199783325195
820,-302.62505172108195,100,0.11872410774230957
821,-72.55578140248772,129,0.15998005867004395
822,-93.16323287407147,108,0.15706396102905273
823,-66.04078567673676,71,0.09990286827087402
824,-74.1945849647501,78,0.09916496276855469
825,-119.4878753340196,122,0.15101075172424316
826,-89.643481372849,109,0.14908790588378906
827,-103.00956326308699,104,0.13119173049926758
828,-42.819208587140146,67,0.08970379829406738
829,-100.20339925332995,85,0.10188007354736328
830,-120.0418798031367,92,0.11826896667480469
831,-213.22175625027467,113,0.1588270664215088
832,-42.64731857760157,83,0.10613298416137695
833,-85.87015065592436,113,0.1436300277709961
834,-31.666447426903332,104,0.12983083724975586
835,-90.07082961697566,125,0.15074896812438965
836,-119.07921483140834,94,0.13440775871276855
837,-114.71045501015652,119,0.15947794914245605
838,-79.33767278228726,68,0.08253979682922363
839,-144.35775227361526,130,0.17204809188842773
840,-102.49266786575771,105,0.13388490676879883
841,-60.84921625893866,64,0.0819251537322998
842,-123.95063281481714,98,0.12469601631164551
843,-89.6958015445476,82,0.09747910499572754
844,-39.44308942076938,64,0.07658696174621582
845,-104.90370034798632,123,0.14075398445129395
846,-118.56384155826814,97,0.12178993225097656
847,-92.10745601231426,80,0.1009979248046875
848,-153.2243214431815,96,0.1284010410308838
849,-332.0398095073731,89,0.11160802841186523
850,-120.73357594644568,92,0.11611485481262207
851,-55.850412221338104,110,0.14398813247680664
852,-202.27436755176876,112,0.1351778507232666
853,-40.381048250027874,129,0.16100001335144043
854,-70.89491062522285,70,0.08906102180480957
855,-95.69399039706248,67,0.08812522888183594
856,-203.09593888550341,105,0.13995909690856934
857,-248.76114674904747,130,0.15088200569152832
858,-109.31003258034316,101,0.13619685173034668
859,-62.06977745145447,128,0.15822672843933105
860,-124.37950206653535,101,0.12216401100158691
861,-138.45804035305562,75,0.0891571044921875
862,-118.81602225677688,104,0.12207412719726562
863,-47.17922311210778,81,0.09613919258117676
864,-149.9458423414987,101,0.12601232528686523
865,-151.8598590781193,112,0.13315105438232422
866,-62.029531704981466,67,0.07957816123962402
867,-142.56548780938923,88,0.1082150936126709
868,-121.3042248631308,109,0.12626409530639648
869,-151.83745581265697,70,0.08041906356811523
870,-102.72207777825619,68,0.0823218822479248
871,-57.01533264069997,107,0.12622570991516113
872,-87.59420379777347,71,0.08286285400390625
873,-140.6482324194898,100,0.11948490142822266
874,-74.31641142297292,74,0.09451818466186523
875,-72.92708771993928,128,0.16394519805908203
876,-73.01456339894423,75,0.10147929191589355
877,-90.04209323393576,90,0.12973499298095703
878,-102.67727903742171,113,0.14279389381408691
879,-107.19185673797006,96,0.11646699905395508
880,-111.51856191753173,70,0.08935308456420898
881,-83.54580233647383,63,0.10302090644836426
882,-114.05705238702058,82,0.10342693328857422
883,-71.16383458031518,74,0.0977480411529541
884,-103.48563090189232,83,0.10250306129455566
885,-187.99793831111117,122,0.14996099472045898
886,-91.30182797376709,90,0.10760807991027832
887,-109.65964372269451,89,0.1201939582824707
888,-68.04793624286171,75,0.09086108207702637
889,-92.88051301451571,93,0.11722302436828613
890,-103.53040717942872,115,0.12862277030944824
891,-54.94364144321099,71,0.09444093704223633
892,-101.86798876880191,64,0.08298611640930176
893,-66.88187226331948,66,0.09613704681396484
894,-32.77176759911748,69,0.09695982933044434
895,-71.94573327673947,118,0.14970183372497559
896,-38.9077437474573,77,0.09273600578308105
897,-84.51926829726027,60,0.0684969425201416
898,-91.92178508305761,133,0.14546489715576172
899,-138.13925228092853,131,0.14851903915405273
900,-214.3817200865824,91,0.11420798301696777
901,-114.79389532526315,105,0.12472295761108398
902,-89.92557050829274,87,0.09675216674804688
903,-73.56102428896688,77,0.10298538208007812
904,-437.98468990958537,127,0.15159177780151367
905,-69.09941657225241,95,0.11885404586791992
906,-69.5380031714167,72,0.08880996704101562
907,-152.4903994377558,91,0.11284875869750977
908,-108.20011326770108,83,0.09827804565429688
909,-131.99227959608655,96,0.11120915412902832
910,-117.32135168305253,93,0.11637091636657715
911,-122.08443853526435,91,0.11636781692504883
912,-38.07338275404908,97,0.11961197853088379
913,-117.70371795364844,104,0.13210391998291016
914,-224.14348130846528,115,0.13833022117614746
915,-140.02173075736022,102,0.12351369857788086
916,-188.79737346722658,72,0.08982610702514648
917,-27.205626693949668,75,0.09179401397705078
918,-96.30100909412883,83,0.10844278335571289
919,-134.95325055060871,105,0.13827276229858398
920,-70.3462749016662,100,0.126953125
921,-206.19559761312289,113,0.14253473281860352
922,-100.74100816058274,87,0.10059762001037598
923,-87.92910973081833,122,0.16509389877319336
924,-54.98922625279054,118,0.14278316497802734
925,-124.36545657476162,84,0.1805858612060547
926,-139.6826349247237,106,0.2559058666229248
927,-113.3229726346108,96,0.11846613883972168
928,-92.81071267767439,75,0.08803296089172363
929,-70.71000896598082,78,0.11137604713439941
930,-21.202762272175875,81,0.09842514991760254
931,-64.35386307855575,91,0.11533784866333008
932,-65.96502864410468,103,0.1259899139404297
933,-115.0175611950886,103,0.13943004608154297
934,-112.81374263855119,68,0.07362699508666992
935,-58.84757785456649,68,0.09473824501037598
936,-67.73309320445262,113,0.1460130214691162
937,-69.34586557270441,112,0.1323692798614502
938,-78.62673749615618,110,0.13356995582580566
939,-231.67659642541048,113,0.13376402854919434
940,-61.0295711395034,66,0.08640789985656738
941,-180.76785202739939,107,0.12188482284545898
942,-87.93398757316855,114,0.13527727127075195
943,-413.3093390981672,130,0.1622908115386963
944,-71.94350268062391,83,0.0950479507446289
945,-95.42453093422955,96,0.1170201301574707
946,-112.68594514808353,81,0.09161996841430664
947,-145.12057537993957,123,0.14624881744384766
948,-92.82118628143871,84,0.09668612480163574
949,-73.94079242149826,71,0.08223104476928711
950,-160.41063929001103,73,0.08314800262451172
951,-89.20047037011841,68,0.08066463470458984
952,-87.34548673212831,91,0.11764383316040039
953,-213.1231559257618,136,0.16699814796447754
954,-88.58059998811552,59,0.06878185272216797
955,-107.10870121126254,85,0.10248899459838867
956,-73.34673937053807,91,0.11476874351501465
957,-47.841917564812704,99,0.11733293533325195
958,-78.65311624052245,109,0.13056111335754395
959,-76.02053600652889,115,0.13762712478637695
960,-134.3071954512812,80,0.09608793258666992
961,-99.5341151057409,84,0.1118767261505127
962,-67.84573903486778,128,0.1591200828552246
963,-22.08864171833723,124,0.15070676803588867
964,-68.27802778527712,63,0.07269883155822754
965,-151.25966176491738,117,0.13251829147338867
966,-145.5602050524914,91,0.10823917388916016
967,-90.82277336418349,95,0.12284493446350098
968,-114.96367694631752,103,0.1298842430114746
969,-72.57850321791,80,0.10014486312866211
970,-117.86736697604618,103,0.12906503677368164
971,-88.00253067015993,96,0.13351774215698242
972,-123.0078444318903,119,0.154404878616333
973,-32.09294647806553,100,0.11276626586914062
974,-122.85913589919406,82,0.09171390533447266
975,-108.18205566073878,86,0.10304498672485352
976,-295.29970002363706,122,0.15579700469970703
977,-128.42530708426668,78,0.10157227516174316
978,-70.52559926211866,75,0.09523797035217285
979,-106.82661433561196,102,0.12652921676635742
980,-102.80064877482263,84,0.09803891181945801
981,-50.584749449446576,75,0.08938217163085938
982,-76.66608438859929,121,0.13729405403137207
983,-129.56795222767752,92,0.10811424255371094
984,-95.83816916926287,116,0.13265490531921387
985,-314.90408545582386,84,0.09630417823791504
986,-13.720419741275236,103,0.12425112724304199
987,-91.04731772205147,89,0.1092836856842041
988,-106.86227459426334,97,0.12101292610168457
989,-73.48832182106236,130,0.1598200798034668
990,-59.71622685249171,79,0.09744620323181152
991,-50.90503506849486,96,0.11618900299072266
992,-48.402279757898825,127,0.1482410430908203
993,-116.10010767652162,101,0.12194108963012695
994,-77.06283570118808,95,0.11035299301147461
995,-89.1624002394064,67,0.08338522911071777
996,-94.23960912412915,85,0.10632991790771484
997,-288.7873244408927,141,0.17157411575317383
998,-42.85790301424149,67,0.09090614318847656
999,-48.79501596207788,117,0.12553787231445312
1000,-84.1992302579732,73,0.08726286888122559
1001,-123.52129303620569,122,0.14559197425842285
1002,-98.33701272709376,83,0.09942770004272461
1003,-57.05555454003587,97,0.12145590782165527
1004,-106.06285826057965,82,0.0994272232055664
1005,-64.4270406819002,86,0.09917473793029785
1006,-79.91959942874935,91,0.11354303359985352
1007,-105.53208216306679,93,0.11513781547546387
1008,-254.60135118184988,145,0.1912827491760254
1009,-70.3966409061877,79,0.09529280662536621
1010,-108.02395810385343,78,0.10699200630187988
1011,-6.759868090775129,151,0.19653773307800293
1012,-246.3973035895669,89,0.11510324478149414
1013,-123.60628525593486,108,0.13488101959228516
1014,-127.20234028217433,106,0.13149619102478027
1015,-87.74065286699336,79,0.10048675537109375
1016,-176.27901634070503,107,0.16684913635253906
1017,-131.17121948012067,121,0.1552290916442871
1018,-90.33285692560777,103,0.1365518569946289
1019,-171.41241717627577,96,0.1227881908416748
1020,-92.86218304857546,122,0.14368391036987305
1021,-111.17504180572305,104,0.12038516998291016
1022,-218.8237223278689,106,0.12615704536437988
1023,-232.49153282803638,76,0.08869290351867676
1024,-154.871187369526,88,0.10095906257629395
1025,-103.89407876469537,118,0.14328312873840332
1026,-73.83165208911845,62,0.08210182189941406
1027,-59.26623948181487,87,0.11240601539611816
1028,-95.55361079981309,80,0.10433101654052734
1029,-113.50511362164403,101,0.11806297302246094
1030,-86.80557124120662,75,0.0861051082611084
1031,-28.28677717701818,95,0.12111616134643555
1032,-109.86849425353101,96,0.1182718276977539
1033,-293.3335001600404,104,0.13170599937438965
1034,-79.08545279197646,99,0.1147770881652832
1035,-135.3402682441893,93,0.11209487915039062
1036,-99.61791154300147,104,0.13239812850952148
1037,-52.59519262010291,105,0.12484097480773926
1038,-98.16944557645522,76,0.09839391708374023
1039,-44.30829084487982,89,0.11334013938903809
1040,-29.80849596786605,103,0.12506484985351562
1041,-119.15128071547959,91,0.1284332275390625
1042,-89.80814617139507,80,0.09915018081665039
1043,-78.70137637418175,114,0.13691997528076172
1044,-85.17072335958318,117,0.14757513999938965
1045,-40.592270028420565,70,0.08514189720153809
1046,-78.40654671801641,59,0.0733637809753418
1047,-82.17365596209754,82,0.11309313774108887
1048,-135.46520755282694,127,0.15219902992248535
1049,-65.55172530634829,82,0.10117673873901367
1050,-74.84323338506675,138,0.17406892776489258
1051,-89.17529671470183,88,0.12222886085510254
1052,-130.13606560097472,123,0.15251517295837402
1053,-72.57672306556455,60,0.08332395553588867
1054,-328.1597881770066,152,0.3183751106262207
1055,-73.65394374763298,88,0.2286238670349121
1056,-86.60759112788044,94,0.22697114944458008
1057,-97.25827125277353,110,0.17510509490966797
1058,-92.5588900433078,112,0.1607980728149414
1059,-116.30473050365661,85,0.10355091094970703
1060,37.35958419255667,97,0.11856317520141602
1061,-68.61357367813602,115,0.1443171501159668
1062,-45.93317737998713,97,0.12246203422546387
1063,-18.350281943725875,68,0.08683609962463379
1064,-75.6905215615509,121,0.16518616676330566
1065,-57.70392963100022,91,0.12029314041137695
1066,-126.59722389933782,81,0.148817777633667
1067,-27.56635942461463,87,0.17486119270324707
1068,4.579636104446848,103,0.22202229499816895
1069,-111.47639319134238,78,0.20130181312561035
1070,-63.68325578166631,110,0.13498187065124512
1071,-127.87111101449587,131,0.1615309715270996
1072,-76.71214369734751,73,0.09179210662841797
1073,-78.27597633332776,114,0.14159107208251953
1074,-134.06563374236683,96,0.1259899139404297
1075,-58.90453602052615,61,0.08379912376403809
1076,-82.6946908760202,74,0.0973818302154541
1077,-134.22732395877608,96,0.11811590194702148
1078,-343.1442865420411,98,0.1238107681274414
1079,-61.769492299636056,105,0.12825393676757812
1080,-56.99250503224233,66,0.08355498313903809
1081,-87.10806418605738,82,0.10277104377746582
1082,-54.6196195770023,120,0.1431291103363037
1083,-60.43217504607662,87,0.11145186424255371
1084,-54.68912215032662,71,0.08592677116394043
1085,-83.32457232670262,89,0.11503005027770996
1086,-31.99045789844807,107,0.127608060836792
1087,-55.98632451233,118,0.14780807495117188
1088,-62.98908915646804,65,0.08036494255065918
1089,-34.95746236932378,120,0.15166687965393066
1090,-65.8708451067001,128,0.18302607536315918
1091,-43.83335541495438,76,0.08440804481506348
1092,-42.79973027755939,140,0.1697549819946289
1093,-102.69197727847396,86,0.10898900032043457
1094,-78.18726566597321,63,0.10298919677734375
1095,-29.973167138669254,66,0.08286595344543457
1096,-114.02807408378999,98,0.12902498245239258
1097,-95.92900156155093,100,0.13038277626037598
1098,-50.9473567345084,74,0.12214398384094238
1099,-51.02214368130099,138,0.1760730743408203
1100,-59.81849628489137,69,0.08978104591369629
1101,-72.92796799933971,86,0.1110830307006836
1102,-99.67415822537473,115,0.153001070022583
1103,-193.86224708268364,80,0.09558486938476562
1104,-96.37181462854096,62,0.08641624450683594
1105,-129.98980962691195,116,0.14578819274902344
1106,-64.1070003295774,63,0.09870314598083496
1107,-118.34340113848032,91,0.12045001983642578
1108,-112.35619192529018,89,0.1140909194946289
1109,-125.93425318216907,122,0.1421959400177002
1110,-61.592536835395606,111,0.1413578987121582
1111,-171.47041220307864,124,0.15996909141540527
1112,-110.39063048623113,119,0.15050601959228516
1113,-116.10669000001921,110,0.1519150733947754
1114,-17.092436159291893,140,0.16537761688232422
1115,-95.48868438980236,73,0.09283018112182617
1116,-85.78788276191099,97,0.127701997756958
1117,-31.64628858141876,70,0.08335304260253906
1118,-86.7359326425867,80,0.10833621025085449
1119,-89.6696949205478,67,0.09332489967346191
1120,-155.79815545573564,99,0.12631607055664062
1121,-91.24621445911217,126,0.14913010597229004
1122,-126.34603233644044,119,0.14274191856384277
1123,-58.192900466918566,89,0.10807991027832031
1124,-48.506122494436624,70,0.08186697959899902
1125,-67.53582010251661,143,0.17432117462158203
1126,-24.130031100624947,70,0.08180522918701172
1127,-138.32054321610084,141,0.17615914344787598
1128,-71.54537162527652,91,0.11921381950378418
1129,-20.37985517624118,104,0.13211870193481445
1130,-36.35383776003948,90,0.1059110164642334
1131,-70.80370382107304,105,0.12899303436279297
1132,-58.57438729746826,88,0.10317206382751465
1133,-51.89193014915955,113,0.13771700859069824
1134,-97.04422251402497,112,0.14272785186767578
1135,-71.08557834276374,134,0.16517114639282227
1136,-62.55940538861444,108,0.14391112327575684
1137,-309.0504912119519,117,0.15461397171020508
1138,-146.2850020476812,101,0.13231611251831055
1139,-63.71176864468715,89,0.1210482120513916
1140,19.736497108632378,151,0.20122003555297852
1141,-35.39178742301763,120,0.19369292259216309
1142,-289.752081331576,117,0.15052103996276855
1143,-46.818038467858,74,0.10072493553161621
1144,-86.50503586003333,80,0.09868788719177246
1145,-93.04195459527656,67,0.09330916404724121
1146,-100.84198168803448,118,0.160186767578125
1147,-100.89436365304503,65,0.07756495475769043
1148,39.58351797921935,79,0.10653281211853027
1149,13.171709377393597,152,0.20722484588623047
1150,-102.4731511928085,102,0.14877820014953613
1151,-57.76954122338442,91,0.1101980209350586
1152,-13.177648731981776,90,0.11904001235961914
1153,-91.39287575734987,106,0.14300084114074707
1154,-94.87180054322589,103,0.1335911750793457
1155,-76.64170724172594,78,0.10454392433166504
1156,-90.88065500383561,98,0.11786293983459473
1157,-87.10048514461981,119,0.15906476974487305
1158,-79.26799757878146,105,0.1266031265258789
1159,-53.487970127111865,67,0.07743501663208008
1160,-55.69625916968951,101,0.12521791458129883
1161,-51.09672823901863,100,0.12461495399475098
1162,-62.198439606663506,123,0.14789986610412598
1163,-70.10451118802236,84,0.11086201667785645
1164,-109.43344534274804,80,0.1112968921661377
1165,-100.88729042248842,74,0.10033416748046875
1166,-132.26431049568532,105,0.1381220817565918
1167,-301.7067810386035,97,0.12861895561218262
1168,-126.51744253830775,91,0.10330700874328613
1169,-42.44992068088353,120,0.14878201484680176
1170,-117.81100563699735,64,0.0777730941772461
1171,-184.06244017969888,99,0.12625527381896973
1172,-44.1771779229545,101,0.12593293190002441
1173,-63.53138855929522,81,0.1038510799407959
1174,-153.5375434829915,133,0.15464997291564941
1175,-112.143658071022,86,0.10806417465209961
1176,-75.4188460208816,70,0.08739686012268066
1177,-95.97273207108069,94,0.11956286430358887
1178,-105.57064245370292,102,0.13164901733398438
1179,-142.38297494653838,114,0.1563708782196045
1180,-130.13550204059607,89,0.10652995109558105
1181,-87.40864836717509,90,0.12232303619384766
1182,-50.19252494754038,78,0.11444568634033203
1183,-107.99090970458073,82,0.10137510299682617
1184,-78.24785307260083,106,0.12687373161315918
1185,-62.110869892289415,64,0.08027315139770508
1186,-139.28021202313812,107,0.12565398216247559
1187,-61.13702641219462,68,0.08202910423278809
1188,-47.18127042669748,96,0.11129403114318848
1189,-101.6239264299684,104,0.1283562183380127
1190,-48.84169117106922,120,0.14676785469055176
1191,21.907763545921256,111,0.13851213455200195
1192,-7.471117623281415,90,0.11658287048339844
1193,10.591755546293427,149,0.18844103813171387
1194,-79.42331888984198,74,0.08977389335632324
1195,-93.51935261023712,90,0.10148811340332031
1196,-111.84476650272235,73,0.0854802131652832
1197,-78.42195348484282,131,0.14421987533569336
1198,-22.888631389083628,88,0.09814715385437012
1199,-45.071207384676654,91,0.10286688804626465
1200,-23.67023887127904,73,0.08852005004882812
1201,-132.9126223207063,107,0.12417984008789062
1202,-90.40119587715444,96,0.1103816032409668
1203,-140.95177943299626,67,0.07751798629760742
1204,-134.75386706891987,114,0.12267065048217773
1205,-79.51121140637565,88,0.0963902473449707
1206,-63.43302597257748,86,0.09327578544616699
1207,-68.48608767351693,124,0.1345047950744629
1208,-55.51750641663131,91,0.10459494590759277
1209,-88.95071618126664,134,0.15055394172668457
1210,-116.78295224158965,89,0.09909558296203613
1211,-70.63318350014137,111,0.12889313697814941
1212,-66.54686621856374,122,0.13140177726745605
1213,-30.261987608994104,87,0.09592890739440918
1214,-70.36610199247262,99,0.11066508293151855
1215,-35.26332313333343,145,0.16632604598999023
1216,-192.5818419520142,117,0.13158297538757324
1217,-140.16548401371944,97,0.10974907875061035
1218,-124.41128921651934,77,0.09781122207641602
1219,-70.95539780382103,105,0.1186058521270752
1220,-73.9877388390935,63,0.07283711433410645
1221,-75.21904258771964,118,0.13210177421569824
1222,-40.28949062887752,76,0.089569091796875
1223,-66.65609297092493,145,0.17647695541381836
1224,-54.44762848808567,95,0.10899829864501953
1225,-62.15413806668162,74,0.08459186553955078
1226,-82.29272369005933,85,0.12239480018615723
1227,-16.702060972007814,93,0.11021208763122559
1228,-64.36952511405794,79,0.1186530590057373
1229,-49.09830525145714,138,0.1522202491760254
1230,-65.55745421796338,67,0.07728791236877441
1231,-86.08571721192598,115,0.1355440616607666
1232,-89.49887184651023,63,0.07416963577270508
1233,-85.89082161561998,115,0.13887310028076172
1234,-102.97626075692801,87,0.10136914253234863
1235,-57.066118461459624,98,0.11747884750366211
1236,-83.45005852781506,103,0.12348699569702148
1237,-61.84517761400669,114,0.12852096557617188
1238,-106.15669612061248,84,0.09637594223022461
1239,-84.6847217948575,74,0.08896589279174805
1240,-109.91673240915961,74,0.08406305313110352
1241,-54.27534800745799,88,0.10274577140808105
1242,-70.9408366138764,123,0.14603710174560547
1243,-32.720623663622845,140,0.16312289237976074
1244,-122.66429847364877,86,0.09476590156555176
1245,-42.09014319859598,95,0.11143612861633301
1246,-225.0652016449816,147,0.17305207252502441
1247,-14.582626269062715,113,0.1376359462738037
1248,-88.46064987886977,120,0.14288091659545898
1249,-55.24990098323809,81,0.0948328971862793
1250,-85.1162267083153,141,0.18859481811523438
1251,-86.14131133673568,92,0.11855673789978027
1252,-80.39365575508516,74,0.08581709861755371
1253,-20.17010140561264,81,0.09411382675170898
1254,-100.21034008568296,72,0.08556270599365234
1255,-43.58326280652312,94,0.10815596580505371
1256,-46.573179695630095,95,0.10986995697021484
1257,-39.36020121325579,126,0.1424541473388672
1258,-76.14758726585833,69,0.07981586456298828
1259,-45.305668966152325,122,0.14421582221984863
1260,-57.31044510572069,87,0.10220599174499512
