rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/entropy_loss,train/approx_kl,train/explained_variance,train/clip_range,train/learning_rate,train/value_loss,train/n_updates,train/clip_fraction,train/loss,train/policy_gradient_loss
344.47,-148.06034525,311,30,39808,1320,-0.8401990458369255,0.006133243,0.40119731426239014,0.2,0.001,7.206205815076828,1240,0.05859375,2.9197146892547607,-0.008765497244894505
344.47,-148.06034525,312,30,39936,1315,-0.7594447545707226,0.0021004947,-0.031942009925842285,0.2,0.001,7.0317811369895935,1244,0.0078125,2.3356456756591797,-0.001429186319001019
344.47,-148.06034525,313,30,40064,1308,-0.7728170119225979,0.006732512,-0.09389328956604004,0.2,0.001,8.79123905301094,1248,0.076171875,3.485029697418213,-0.005605687852948904
344.47,-148.06034525,314,30,40192,1300,-0.7502689361572266,0.009018992,0.07344263792037964,0.2,0.001,5.9805684089660645,1252,0.087890625,2.8290529251098633,0.0007492942968383431
353.48,-148.43497905,315,31,40320,1294,-0.7781542204320431,0.015849322,-0.0021783113479614258,0.2,0.001,6.159659266471863,1256,0.0625,1.9717154502868652,0.0010175036150030792
353.48,-148.43497905,316,31,40448,1296,-0.7515742555260658,0.022907611,0.995657742023468,0.2,0.001,2.6211902797222137,1260,0.169921875,1.0490877628326416,-0.004021649481728673
353.48,-148.43497905,317,31,40576,1297,-0.8078124634921551,0.023642652,0.7587629556655884,0.2,0.001,12.61033296585083,1264,0.09375,3.325467586517334,-0.00673042016569525
353.48,-148.43497905,318,31,40704,1297,-0.7614161968231201,0.010456998,0.8436172008514404,0.2,0.001,3.4118627458810806,1268,0.046875,1.5911827087402344,-0.006336903083138168
353.48,-148.43497905,319,31,40832,1294,-0.8489395976066589,0.022409372,0.3989570140838623,0.2,0.001,3.309791162610054,1272,0.09375,1.231542944908142,-0.009971981984563172
353.48,-148.43497905,320,31,40960,1291,-0.872022308409214,0.024385625,0.1457774043083191,0.2,0.001,5.2553617507219315,1276,0.373046875,1.7030038833618164,-0.02010444412007928
353.48,-148.43497905,321,31,41088,1286,-0.7858546413481236,0.0029555405,-0.15395212173461914,0.2,0.001,5.712466478347778,1280,0.08203125,2.0369925498962402,-0.002572909463196993
353.48,-148.43497905,322,32,41216,1282,-0.7485629320144653,0.018889364,-0.18683695793151855,0.2,0.001,5.138879254460335,1284,0.232421875,3.1571764945983887,0.011311581823974848
362.0,-142.70333656,323,32,41344,1280,-0.8219749443233013,0.033360206,0.0561482310295105,0.2,0.001,3.6403904408216476,1288,0.30859375,1.9479167461395264,0.01646696263924241
362.0,-142.70333656,324,32,41472,1282,-0.760472759604454,0.010843517,0.9519056081771851,0.2,0.001,15.141004502773285,1292,0.06640625,7.056267261505127,-0.006512783118523657
363.43,-139.82219846,325,32,41600,1283,-0.770325280725956,0.0009688921,0.6942229270935059,0.2,0.001,18.1717432141304,1296,0.0,3.404965877532959,-0.001007823448162526
363.43,-139.82219846,326,32,41728,1284,-0.7605289407074451,0.0005838177,0.4927862882614136,0.2,0.001,559.0152072906494,1300,0.0,372.2625732421875,-0.00014679087325930595
363.43,-139.82219846,327,32,41856,1285,-0.73749815300107,0.014681853,0.9707032442092896,0.2,0.001,4.258022919297218,1304,0.08984375,1.1030573844909668,-0.011256788275204599
363.43,-139.82219846,328,32,41984,1284,-0.7823147922754288,0.002957399,0.8815622925758362,0.2,0.001,3.737179383635521,1308,0.0078125,1.8199772834777832,0.0010510189458727837
363.43,-139.82219846,329,32,42112,1280,-0.758325319737196,0.061793845,0.2886173129081726,0.2,0.001,3.963378131389618,1312,0.2734375,2.685513734817505,-0.005724955815821886
363.43,-139.82219846,330,33,42240,1274,-0.877061016857624,0.03602335,0.07868129014968872,0.2,0.001,4.867733329534531,1316,0.328125,2.0570313930511475,-0.002731975866481662
363.43,-139.82219846,331,33,42368,1267,-0.7506059445440769,0.049161285,-0.4425222873687744,0.2,0.001,19.56999832391739,1320,0.310546875,6.901248455047607,-0.0011315044830553234
363.43,-139.82219846,332,33,42496,1258,-0.906122725456953,0.022537157,0.055123746395111084,0.2,0.001,14.134440243244171,1324,0.205078125,4.281968593597412,-0.011785011505708098
372.32,-139.06408908,333,34,42624,1252,-0.8174687847495079,0.0074717393,0.060209691524505615,0.2,0.001,5.396271914243698,1328,0.15625,2.7215282917022705,-0.015453229541890323
372.32,-139.06408908,334,34,42752,1254,-0.8142529465258121,0.009195664,0.9896619915962219,0.2,0.001,4.592608615756035,1332,0.205078125,2.763423442840576,-0.010377569124102592
372.32,-139.06408908,335,34,42880,1254,-0.664968129247427,0.017647794,0.9422553777694702,0.2,0.001,18.73357143998146,1336,0.1328125,6.251326560974121,0.0019180955132469535
372.32,-139.06408908,336,34,43008,1253,-0.7935212776064873,0.012666846,0.7533977031707764,0.2,0.001,3.4934086352586746,1340,0.0703125,1.4180402755737305,-0.005250175250694156
372.32,-139.06408908,337,34,43136,1251,-0.7647434659302235,0.013860041,0.3596188426017761,0.2,0.001,6.096387505531311,1344,0.189453125,2.0968542098999023,-0.007390394457615912
372.32,-139.06408908,338,34,43264,1249,-0.7665761485695839,0.01684173,0.4866263270378113,0.2,0.001,3.941866621375084,1348,0.060546875,1.951822280883789,-0.002804409945383668
372.32,-139.06408908,339,34,43392,1247,-0.8005219660699368,0.02001077,-0.0688323974609375,0.2,0.001,4.051442086696625,1352,0.2734375,2.914273977279663,-0.02205951267387718
372.32,-139.06408908,340,34,43520,1245,-0.7378361485898495,0.010982521,0.18286073207855225,0.2,0.001,11.827808558940887,1356,0.0703125,5.677618980407715,0.0024313863832503557
380.32,-137.66971407999998,341,35,43648,1244,-0.8381384685635567,0.008121051,0.31928473711013794,0.2,0.001,8.867711126804352,1360,0.041015625,4.191461563110352,-0.006638301070779562
380.32,-137.66971407999998,342,35,43776,1245,-0.7557579874992371,0.0015518591,0.992039680480957,0.2,0.001,6.463772147893906,1364,0.0,1.5599710941314697,-0.0019248216412961483
380.32,-137.66971407999998,343,35,43904,1245,-0.6445789076387882,0.0115100695,0.9262765049934387,0.2,0.001,3.4792317152023315,1368,0.076171875,0.9691189527511597,-0.011588816822040826
380.32,-137.66971407999998,344,35,44032,1242,-0.7713396921753883,0.004660074,0.901910126209259,0.2,0.001,1.1882133670151234,1372,0.03125,0.5371915102005005,-0.0037454080156749114
380.32,-137.66971407999998,345,35,44160,1237,-0.8300216756761074,0.0049360986,0.34192031621932983,0.2,0.001,5.482596278190613,1376,0.02734375,2.6858723163604736,-0.00329261994920671
380.32,-137.66971407999998,346,36,44288,1229,-0.8678489662706852,0.010987863,-0.2122347354888916,0.2,0.001,2.547590307891369,1380,0.06640625,1.7341885566711426,-0.006697103031910956
380.32,-137.66971407999998,347,36,44416,1219,-0.8714669235050678,0.027377753,-0.4843897819519043,0.2,0.001,7.290821403264999,1384,0.181640625,3.015023946762085,-0.014045880758203566
380.32,-137.66971407999998,348,36,44544,1207,-0.7923392802476883,0.010843445,0.03743928670883179,0.2,0.001,5.548933923244476,1388,0.103515625,2.9112346172332764,-0.0022017405135557055
389.38,-135.00020833,349,37,44672,1203,-0.8215410448610783,0.024335802,-0.035159945487976074,0.2,0.001,3.9022090137004852,1392,0.1328125,1.935469627380371,-0.002423696801997721
389.38,-135.00020833,350,37,44800,1205,-0.7748396992683411,0.010269398,0.993456244468689,0.2,0.001,5.096750378608704,1396,0.0703125,1.1578301191329956,-0.00035350420512259007
389.38,-135.00020833,351,37,44928,1205,-0.7126415371894836,0.008704998,0.9256701469421387,0.2,0.001,4.007843896746635,1400,0.03125,1.679283618927002,-1.725729089230299e-05
389.38,-135.00020833,352,37,45056,1203,-0.7743535004556179,0.011320094,0.678596019744873,0.2,0.001,3.8945967853069305,1404,0.08984375,1.719287395477295,-0.01641560427378863
389.38,-135.00020833,353,37,45184,1200,-0.8009275570511818,0.024222856,0.01956319808959961,0.2,0.001,6.437668189406395,1408,0.15625,3.504274606704712,-0.008085202425718307
389.38,-135.00020833,354,37,45312,1196,-0.7749132104218006,0.015483561,0.007654905319213867,0.2,0.001,3.9680544584989548,1412,0.15234375,1.732781171798706,0.003437912790104747
389.38,-135.00020833,355,38,45440,1193,-0.7949822805821896,0.010640631,-0.0013425350189208984,0.2,0.001,4.9372871816158295,1416,0.1171875,2.0710296630859375,-0.00621409056475386
389.38,-135.00020833,356,38,45568,1189,-0.794725064188242,0.011471398,-0.011429429054260254,0.2,0.001,5.101692378520966,1420,0.138671875,2.141009569168091,-0.006314401398412883
397.93,-132.36712728999998,357,38,45696,1190,-0.6923749893903732,0.009880032,0.046335816383361816,0.2,0.001,7.45498913526535,1424,0.076171875,2.340043067932129,0.00042471277993172407
397.93,-132.36712728999998,358,38,45824,1191,-0.7072503678500652,0.015477122,0.9787563681602478,0.2,0.001,4.554746121168137,1428,0.125,1.5171921253204346,-0.0111707424512133
397.93,-132.36712728999998,359,38,45952,1191,-0.6878627948462963,0.00044629676,0.9498909711837769,0.2,0.001,7.081706717610359,1432,0.0,1.6709226369857788,8.652819087728858e-05
397.93,-132.36712728999998,360,38,46080,1191,-0.6361285746097565,0.01115125,0.37323498725891113,0.2,0.001,11.944835662841797,1436,0.068359375,3.2229092121124268,-0.009934880072250962
397.93,-132.36712728999998,361,38,46208,1190,-0.6705907434225082,0.026763158,0.05015772581100464,0.2,0.001,5.116379380226135,1440,0.19921875,2.0482265949249268,0.003907691570930183
397.93,-132.36712728999998,362,38,46336,1188,-0.8097229339182377,0.0095837675,-0.0013827085494995117,0.2,0.001,3.4494667798280716,1444,0.126953125,1.2571840286254883,0.004762714030221105
397.93,-132.36712728999998,363,39,46464,1185,-0.716049637645483,0.02408402,0.07464724779129028,0.2,0.001,3.6261116117239,1448,0.16796875,1.6032335758209229,-0.002058562822639942
406.73,-130.40121611999996,364,39,46592,1182,-0.7621452324092388,0.04433851,0.10068392753601074,0.2,0.001,7.830385357141495,1452,0.201171875,2.203033447265625,-0.009796665923204273
406.73,-130.40121611999996,365,39,46720,1184,-0.6305842660367489,0.021950133,0.9298300743103027,0.2,0.001,7.208549499511719,1456,0.171875,3.3914201259613037,-0.004750203341245651
406.73,-130.40121611999996,366,39,46848,1185,-0.6829362995922565,0.036956966,0.9824440479278564,0.2,0.001,2.2975983321666718,1460,0.1328125,0.8605669736862183,0.0013652139459736645
406.73,-130.40121611999996,367,39,46976,1185,-0.6980593241751194,0.004316779,0.9270981550216675,0.2,0.001,2.7341678366065025,1464,0.01171875,0.8875088691711426,-0.00643179879989475
406.73,-130.40121611999996,368,39,47104,1185,-0.709065392613411,0.003135268,0.5840636491775513,0.2,0.001,4.600681081414223,1468,0.015625,1.3772995471954346,-0.000500986585393548
406.73,-130.40121611999996,369,39,47232,1184,-0.8162550181150436,0.013024029,0.16692936420440674,0.2,0.001,1.8788127191364765,1472,0.1640625,1.1034963130950928,-0.0027603106573224068
406.73,-130.40121611999996,370,40,47360,1183,-0.6293632015585899,0.055479504,0.05586123466491699,0.2,0.001,3.388705536723137,1476,0.263671875,1.4643372297286987,-0.0024800003739073873
406.73,-130.40121611999996,371,40,47488,1181,-0.6934160776436329,0.026367813,0.0494038462638855,0.2,0.001,6.216187044978142,1480,0.23828125,2.77246356010437,0.0004945851396769285
415.88,-127.57794581999997,372,40,47616,1179,-0.7102217674255371,0.018095111,0.08131814002990723,0.2,0.001,6.566721320152283,1484,0.16015625,4.648371696472168,7.834541611373425e-05
415.88,-127.57794581999997,373,40,47744,1181,-0.6662718132138252,0.004631114,0.986595094203949,0.2,0.001,6.719640344381332,1488,0.0703125,2.4387388229370117,-0.0021694859606213868
415.88,-127.57794581999997,374,40,47872,1181,-0.7269683443009853,0.00094599975,0.9850589036941528,0.2,0.001,1.7064565569162369,1492,0.001953125,0.6033251285552979,0.0013076610048301518
415.88,-127.57794581999997,375,40,48000,1180,-0.6935412399470806,0.011092407,0.9563995003700256,0.2,0.001,2.0300613790750504,1496,0.087890625,0.9342072010040283,-0.004454166046343744
415.88,-127.57794581999997,376,40,48128,1179,-0.6514222882688046,0.03757547,0.5012074708938599,0.2,0.001,3.2761329784989357,1500,0.2265625,1.436613917350769,-0.01049168745521456
415.88,-127.57794581999997,377,40,48256,1177,-0.7253524623811245,0.0033535636,0.11693453788757324,0.2,0.001,9.2931569814682,1504,0.119140625,3.653486967086792,0.01111141568981111
415.88,-127.57794581999997,378,41,48384,1174,-0.6762255690991879,0.0110397,0.6085612773895264,0.2,0.001,2.8583460301160812,1508,0.19921875,1.6340214014053345,-0.0021477341651916504
415.88,-127.57794581999997,379,41,48512,1172,-0.7562972828745842,0.0055709165,0.6902534365653992,0.2,0.001,12.714159220457077,1512,0.0390625,4.614273548126221,-0.004550160694634542
424.64,-125.40133141,380,41,48640,1172,-0.12109262868762016,4.2887405e-06,0.23364150524139404,0.2,0.001,113.33526277542114,1516,0.0,30.39897918701172,-4.6862405724823475e-05
424.64,-125.40133141,381,41,48768,1173,-0.3516319114714861,0.0012668115,0.9727427363395691,0.2,0.001,39.07948112487793,1520,0.00390625,9.771014213562012,-0.0026876768097281456
424.64,-125.40133141,382,41,48896,1174,-0.630310270935297,0.002130298,0.9158771634101868,0.2,0.001,6.167197585105896,1524,0.00390625,1.6191847324371338,-6.323528941720724e-05
424.64,-125.40133141,383,41,49024,1174,-0.6970962733030319,0.0010865955,0.8936278223991394,0.2,0.001,1.8012311607599258,1528,0.015625,0.6101062297821045,-0.003753743483684957
424.64,-125.40133141,384,41,49152,1174,-0.7297664657235146,0.008966286,0.5927753448486328,0.2,0.001,3.0800663009285927,1532,0.1328125,1.3687174320220947,-0.0020626767072826624
424.64,-125.40133141,385,41,49280,1174,-0.6703327111899853,0.007912682,0.4052641987800598,0.2,0.001,4.1562302857637405,1536,0.087890625,1.7935383319854736,-0.0004382472252473235
424.64,-125.40133141,386,42,49408,1173,-0.60936463996768,0.0060861805,0.6565500497817993,0.2,0.001,5.969730228185654,1540,0.046875,1.392061710357666,-0.0005751206772401929
424.64,-125.40133141,387,42,49536,1171,-0.7667512595653534,0.019650102,0.490831196308136,0.2,0.001,2.6366317719221115,1544,0.0859375,0.8637155890464783,-0.005345794488675892
433.31,-119.26216443000001,388,42,49664,1171,-0.7568769156932831,0.009755962,0.00840693712234497,0.2,0.001,3.5958148688077927,1548,0.09765625,1.7944250106811523,-0.0030531563970725983
433.31,-119.26216443000001,389,42,49792,1173,-0.585474643856287,0.0055613443,0.9962107539176941,0.2,0.001,2.79672821611166,1552,0.08984375,1.626395344734192,-0.007108025485649705
433.31,-119.26216443000001,390,42,49920,1173,-0.7107467837631702,0.006826341,0.9744974970817566,0.2,0.001,1.2872163131833076,1556,0.060546875,0.5094141960144043,-0.002025787136517465
433.31,-119.26216443000001,391,42,50048,1173,-0.7112371809780598,0.004096635,0.9163909554481506,0.2,0.001,1.3314993605017662,1560,0.05859375,0.5518426299095154,-0.004334751865826547
433.31,-119.26216443000001,392,42,50176,1171,-0.6957085095345974,0.001783696,0.2535470128059387,0.2,0.001,6.258114665746689,1564,0.029296875,2.8883559703826904,0.00028242229018360376
433.31,-119.26216443000001,393,42,50304,1170,-0.7524087503552437,0.006820387,0.4530119299888611,0.2,0.001,8.15935903787613,1568,0.029296875,2.9025352001190186,0.0003464904148131609
433.31,-119.26216443000001,394,43,50432,1169,-0.6514710299670696,0.0026616529,0.7901903390884399,0.2,0.001,1.9190519377589226,1572,0.056640625,0.8290872573852539,-0.0015897784032858908
433.31,-119.26216443000001,395,43,50560,1167,-0.7395792789757252,0.012827346,0.6118640899658203,0.2,0.001,1.6666879802942276,1576,0.12109375,0.5908798575401306,0.0007064723176881671
441.85,-119.52340677000001,396,43,50688,1168,-0.7369163706898689,0.018474957,0.6810845136642456,0.2,0.001,5.04944209754467,1580,0.21484375,2.2482964992523193,0.006670334143564105
441.85,-119.52340677000001,397,43,50816,1169,-0.681023359298706,0.018111948,0.9965947270393372,0.2,0.001,2.6577910482883453,1584,0.13671875,1.166016936302185,-0.00909830629825592
441.85,-119.52340677000001,398,43,50944,1169,-0.6628461852669716,0.011750676,0.9058153033256531,0.2,0.001,10.772839710116386,1588,0.052734375,3.6556496620178223,-0.006457058480009437
441.85,-119.52340677000001,399,43,51072,1168,-0.6528350226581097,0.0022134292,0.8979482054710388,0.2,0.001,6.167711675167084,1592,0.0,1.7791705131530762,-0.0007826085202395916
445.76,-117.80195743000002,400,43,51200,1169,-0.7151370868086815,0.022961289,0.8064165115356445,0.2,0.001,2.3670197054743767,1596,0.125,1.2975590229034424,-0.001423495588824153
445.76,-117.80195743000002,401,43,51328,1170,-0.6535799168050289,0.0013999087,0.8631097078323364,0.2,0.001,146.54667842388153,1600,0.005859375,54.62424087524414,0.006584062473848462
445.76,-117.80195743000002,402,43,51456,1170,-0.6237181350588799,0.006490572,0.9898706674575806,0.2,0.001,0.6469915844500065,1604,0.0390625,0.311249315738678,-0.01007450878387317
445.76,-117.80195743000002,403,44,51584,1169,-0.5971146561205387,0.011116616,0.843056857585907,0.2,0.001,2.5572830140590668,1608,0.115234375,1.3693907260894775,-0.007415261818096042
445.76,-117.80195743000002,404,44,51712,1167,-0.6178412549197674,0.018428192,0.35433846712112427,0.2,0.001,5.985551670193672,1612,0.068359375,2.8585050106048584,-0.010368354036472738
445.76,-117.80195743000002,405,44,51840,1164,-0.6626410335302353,0.011172219,0.237615168094635,0.2,0.001,5.692100301384926,1616,0.048828125,2.415271043777466,0.0003578485921025276
445.76,-117.80195743000002,406,44,51968,1160,-0.6361928507685661,0.0052030217,0.09799927473068237,0.2,0.001,6.756213933229446,1620,0.017578125,1.912286639213562,-0.003654503059806302
453.98,-116.39779441000002,407,44,52096,1158,-0.6344334129244089,0.001517198,0.23460662364959717,0.2,0.001,3.043386794626713,1624,0.0390625,1.5552873611450195,-0.0012644784292206168
453.98,-116.39779441000002,408,45,52224,1160,-0.6114175394177437,0.063771755,0.8546640872955322,0.2,0.001,316.11167430877686,1628,0.234375,254.62075805664062,0.01816914591472596
453.98,-116.39779441000002,409,45,52352,1160,-0.567179536446929,0.027056523,0.9839712381362915,0.2,0.001,1.8747280165553093,1632,0.109375,0.7028669714927673,-0.003393208491615951
456.7,-115.04098814999999,410,45,52480,1160,-0.5822716392576694,0.0086069815,0.9163739085197449,0.2,0.001,3.993422731757164,1636,0.05078125,1.291757583618164,-0.006071679061278701
456.7,-115.04098814999999,411,45,52608,1162,-0.5201470255851746,0.001820297,0.696399450302124,0.2,0.001,360.66580295562744,1640,0.0,138.03921508789062,-0.00605175644159317
456.7,-115.04098814999999,412,45,52736,1163,-0.7121407389640808,0.00841555,0.9319818019866943,0.2,0.001,5.373322784900665,1644,0.0390625,1.8464604616165161,-0.0009676637127995491
456.7,-115.04098814999999,413,45,52864,1162,-0.6227695755660534,0.008429847,0.9625483155250549,0.2,0.001,6.699261263012886,1648,0.0625,1.7087775468826294,-0.00796405173605308
456.7,-115.04098814999999,414,45,52992,1161,-0.6746494546532631,0.020937491,0.8171338438987732,0.2,0.001,8.10861250758171,1652,0.1171875,2.4622747898101807,-0.004106459440663457
456.7,-115.04098814999999,415,45,53120,1160,-0.655753742903471,0.0060188263,-0.1323777437210083,0.2,0.001,37.450250655412674,1656,0.0234375,3.592355966567993,-0.008717194898054004
456.7,-115.04098814999999,416,45,53248,1157,-0.6947934329509735,0.0052023344,0.3586313724517822,0.2,0.001,21.571084916591644,1660,0.025390625,7.430122375488281,-3.26972221955657e-05
456.7,-115.04098814999999,417,46,53376,1154,-0.6266985610127449,0.0027027023,-0.00364077091217041,0.2,0.001,7.476087272167206,1664,0.03515625,3.2861580848693848,-1.617521047592163e-05
465.79,-114.00815539000001,418,46,53504,1152,-0.5680916495621204,0.009991337,-0.016470789909362793,0.2,0.001,4.862180456519127,1668,0.1015625,1.9507697820663452,-0.005913704168051481
465.79,-114.00815539000001,419,46,53632,1153,-0.6762615032494068,0.020202227,0.996327817440033,0.2,0.001,3.177982345223427,1672,0.146484375,0.9696094989776611,-0.005835274467244744
465.79,-114.00815539000001,420,46,53760,1154,-0.6376210171729326,0.028144171,0.9942387342453003,0.2,0.001,0.548088327050209,1676,0.1796875,0.1156265139579773,-0.009424840216524899
465.79,-114.00815539000001,421,46,53888,1153,-0.5347433052957058,0.003094026,0.9681264758110046,0.2,0.001,1.7720008045434952,1680,0.009765625,0.4367021918296814,0.0027009726618416607
465.79,-114.00815539000001,422,46,54016,1153,-0.7134401984512806,0.0068969587,0.583462119102478,0.2,0.001,13.112480849027634,1684,0.048828125,2.603238582611084,-0.0004991519963368773
465.79,-114.00815539000001,423,46,54144,1152,-0.6187719013541937,0.028515998,0.4031018614768982,0.2,0.001,6.536555901169777,1688,0.142578125,2.8751964569091797,-0.014206785475835204
465.79,-114.00815539000001,424,47,54272,1150,-0.6152580957859755,0.01294104,0.21266639232635498,0.2,0.001,6.098838493227959,1692,0.07421875,2.737151622772217,-0.0017960527911782265
465.79,-114.00815539000001,425,47,54400,1148,-0.5912853367626667,0.012720775,0.14378255605697632,0.2,0.001,11.454628139734268,1696,0.0703125,5.240445613861084,-0.002365524764172733
474.57,-115.23198266000001,426,47,54528,1147,-0.5716418568044901,0.015585868,0.056898534297943115,0.2,0.001,5.574584245681763,1700,0.119140625,1.8310351371765137,-0.00012126704677939415
474.57,-115.23198266000001,427,47,54656,1149,-0.6650606207549572,0.017271983,0.9931029677391052,0.2,0.001,6.729767233133316,1704,0.119140625,3.257483959197998,-0.006028922332916409
474.57,-115.23198266000001,428,47,54784,1149,-0.6085928231477737,0.0056245397,0.9661511182785034,0.2,0.001,6.731822341680527,1708,0.03125,1.4890495538711548,-0.006119756959378719
474.57,-115.23198266000001,429,47,54912,1148,-0.5982391200959682,0.0113887135,0.8967830538749695,0.2,0.001,2.175746239721775,1712,0.11328125,1.0030064582824707,-0.004378673096653074
478.16,-114.70849298000002,430,47,55040,1149,-0.5088438484817743,0.0125514455,-0.08125269412994385,0.2,0.001,26.083510041236877,1716,0.1015625,3.172936201095581,-0.007809548755176365
478.16,-114.70849298000002,431,47,55168,1150,-0.5317205563187599,0.0010021213,0.8529381155967712,0.2,0.001,354.8332824707031,1720,0.0,141.23733520507812,-0.0019959734636358917
478.16,-114.70849298000002,432,48,55296,1150,-0.529639694839716,0.015958209,0.9860966205596924,0.2,0.001,1.0756289176642895,1724,0.103515625,0.4252205491065979,-0.010073214187286794
478.16,-114.70849298000002,433,48,55424,1148,-0.601710744202137,0.0015853243,0.8381093144416809,0.2,0.001,4.304022252559662,1728,0.0,1.3213787078857422,0.002924945845734328
478.16,-114.70849298000002,434,48,55552,1146,-0.5492042973637581,0.0045734006,0.6763584613800049,0.2,0.001,5.9041344076395035,1732,0.029296875,1.2779579162597656,0.0022277593379840255
478.16,-114.70849298000002,435,48,55680,1143,-0.4976361431181431,0.0023189415,0.45371127128601074,0.2,0.001,3.573161944746971,1736,0.00390625,1.7951067686080933,-0.0026104808202944696
478.16,-114.70849298000002,436,48,55808,1139,-0.5247695073485374,0.009823235,0.11118358373641968,0.2,0.001,6.332625940442085,1740,0.048828125,3.1807596683502197,-0.0038975245552137494
478.16,-114.70849298000002,437,49,55936,1135,-0.5406603757292032,0.007174347,-1.7046949863433838,0.2,0.001,11.986500084400177,1744,0.05078125,5.491079807281494,-0.004637900448869914
486.89,-110.74342705,438,49,56064,1136,-0.5432408452033997,0.011801894,0.47226840257644653,0.2,0.001,3.9821592420339584,1748,0.09375,0.9557532072067261,-0.0076815258944407105
486.89,-110.74342705,439,49,56192,1137,-0.49286239966750145,0.046289526,0.95409095287323,0.2,0.001,9.610431373119354,1752,0.126953125,4.054109573364258,-0.0028368107741698623
487.81,-109.16307557,440,49,56320,1139,-0.49006762355566025,0.0077454806,0.9136144518852234,0.2,0.001,3.7843795716762543,1756,0.119140625,1.2551368474960327,-0.00807033060118556
487.81,-109.16307557,441,49,56448,1139,-0.4825141131877899,0.0021600067,0.7646892070770264,0.2,0.001,245.29508961737156,1760,0.0078125,71.05220794677734,-0.0077959096524864435
487.81,-109.16307557,442,49,56576,1138,-0.5794919282197952,0.0025463463,0.8677414059638977,0.2,0.001,2.670551583170891,1764,0.07421875,0.8613013029098511,-0.005131147685460746
487.81,-109.16307557,443,49,56704,1136,-0.5768332071602345,0.0061130845,0.8587696552276611,0.2,0.001,1.8460692316293716,1768,0.0546875,0.9688452482223511,0.003370587481185794
487.81,-109.16307557,444,50,56832,1133,-0.5980022549629211,0.023250233,0.5057364106178284,0.2,0.001,3.125414900481701,1772,0.173828125,1.3005644083023071,-0.003448039758950472
487.81,-109.16307557,445,50,56960,1128,-0.4836598075926304,0.02488555,0.6926199197769165,0.2,0.001,1.5381795167922974,1776,0.140625,1.1547836065292358,0.0010198713280260563
487.81,-109.16307557,446,50,57088,1122,-0.5766140893101692,0.005538011,0.1427783966064453,0.2,0.001,5.273243188858032,1780,0.033203125,1.779168725013733,-0.004189277766272426
496.87,-109.22269662999999,447,51,57216,1115,-0.6187956742942333,0.015191426,0.2699815034866333,0.2,0.001,2.8357263579964638,1784,0.07421875,1.259806513786316,-0.0008255900465883315
496.87,-109.22269662999999,448,51,57344,1117,-0.47014935314655304,0.011259293,0.8898998498916626,0.2,0.001,37.03995501995087,1788,0.080078125,7.036032676696777,0.0029191398061811924
496.87,-109.22269662999999,449,51,57472,1117,-0.5488046444952488,0.008344543,0.9580946564674377,0.2,0.001,5.680991217494011,1792,0.041015625,1.2091623544692993,-0.0016433990676887333
496.87,-109.22269662999999,450,51,57600,1118,-0.5464130640029907,0.0073027406,0.6256701946258545,0.2,0.001,12.558530807495117,1796,0.080078125,4.1558427810668945,-0.0006884203758090734
496.87,-109.22269662999999,451,51,57728,1118,-0.5082004312425852,0.02193315,0.833603024482727,0.2,0.001,3.3186508864164352,1800,0.1171875,1.2114142179489136,-0.010434355353936553
496.87,-109.22269662999999,452,51,57856,1117,-0.5873843245208263,0.028408859,0.8756054639816284,0.2,0.001,1.4257687330245972,1804,0.111328125,0.33005738258361816,-0.006798298796638846
496.87,-109.22269662999999,453,51,57984,1117,-0.5294678080826998,0.02120548,0.8477277755737305,0.2,0.001,2.1888808012008667,1808,0.197265625,0.5699598789215088,-0.013726972043514252
496.87,-109.22269662999999,454,52,58112,1116,-0.6048291437327862,0.04414179,0.9133331775665283,0.2,0.001,0.8014579564332962,1812,0.236328125,0.42506101727485657,-0.013575826189480722
505.65,-107.2512425,455,52,58240,1115,-0.5370911527425051,0.007233614,0.858007550239563,0.2,0.001,0.8617844991385937,1816,0.2265625,0.2370673269033432,0.005280019191559404
505.65,-107.2512425,456,52,58368,1116,-0.6360704675316811,0.022437626,0.9773168563842773,0.2,0.001,7.7444010972976685,1820,0.142578125,2.724569082260132,-0.020337875932455063
505.65,-107.2512425,457,52,58496,1117,-0.5481492169201374,0.004130914,0.966978907585144,0.2,0.001,2.1859525740146637,1824,0.033203125,1.0173356533050537,-0.007311270106583834
505.65,-107.2512425,458,52,58624,1116,-0.5712864622473717,0.0342019,0.8537375926971436,0.2,0.001,1.485525518655777,1828,0.109375,0.5694366693496704,-0.0013645861763507128
505.65,-107.2512425,459,52,58752,1114,-0.5660106763243675,0.011154288,0.7978124618530273,0.2,0.001,1.9104147404432297,1832,0.095703125,0.5526010394096375,-0.007316510193049908
505.65,-107.2512425,460,52,58880,1111,-0.5978173203766346,0.021258289,0.4941346049308777,0.2,0.001,3.703728422522545,1836,0.111328125,1.700730562210083,-0.009594930277671665
505.65,-107.2512425,461,53,59008,1108,-0.6080368906259537,0.010812579,0.3901275396347046,0.2,0.001,6.176675319671631,1840,0.115234375,3.204298257827759,-0.004820372094400227
